ID;Nombre;IdFutwiz;Enlace;Media;Calidad;Equipo;Liga;Pais;Ritmo;Tiro;Pase;Regate;Defensa;Fisico
16669;luca sonzogni;15141;https://www.futwiz.com/en/fc25/player/luca-sonzogni/15141;60;bronze-nr;Mantova ;ITA 2;Italia;62;60;65;63;38;58
16670;giuseppe ciocci;14774;https://www.futwiz.com/en/fc25/player/giuseppe-ciocci/14774;60;bronze-nr;Cagliari ;ITA 1;Italia;62;56;54;65;24;58
16671;medon berisha;14824;https://www.futwiz.com/en/fc25/player/medon-berisha/14824;60;bronze-nr;Lecce ;ITA 1;Albania;47;47;59;58;59;60
16672;joe whitworth;15289;https://www.futwiz.com/en/fc25/player/joe-whitworth/15289;60;bronze-nr;Exeter City ;ENG 3;Inglaterra;61;57;60;63;24;55
16673;james plant;15224;https://www.futwiz.com/en/fc25/player/james-plant/15224;60;bronze-nr;Port Vale ;ENG 4;Inglaterra;72;35;54;58;55;48
16674;kenzie weir;15290;https://www.futwiz.com/en/fc25/player/kenzie-weir/15290;60;bronze-nr;Everton ;;Escocia;63;38;51;57;59;62
16675;mazeed ogungbo;15062;https://www.futwiz.com/en/fc25/player/mazeed-ogungbo/15062;60;bronze;Barrow ;ENG 4;Rep. Irlanda;71;32;46;56;56;70
16676;anthony markanich;14948;https://www.futwiz.com/en/fc25/player/anthony-markanich/14948;60;bronze-nr;Minnesota United ;MLS;Estados Unidos;72;25;41;56;55;59
16677;patrick nuamah;15069;https://www.futwiz.com/en/fc25/player/patrick-nuamah/15069;60;bronze;Brescia ;ITA 2;Italia;79;57;62;63;56;62
16678;cem ustundag;15307;https://www.futwiz.com/en/fc25/player/cem-ustundag/15307;60;bronze-nr;WSG Tirol ;AUT 1;Austria;68;49;57;65;55;45
16679;fabio torsiello;15315;https://www.futwiz.com/en/fc25/player/fabio-torsiello/15315;60;bronze-nr;SV Darmstadt 98 ;GER 2;Italia;65;61;43;63;24;49
16680;shaun macdonald;14956;https://www.futwiz.com/en/fc25/player/shaun-macdonald/14956;60;bronze-nr;Exeter City ;ENG 3;Inglaterra;58;59;59;60;54;61
16681;kyle hudlin;17883;https://www.futwiz.com/en/fc25/player/kyle-hudlin/17883;60;bronze;Newport County ;ENG 4;Inglaterra;63;58;47;54;27;73
16682;kyle hudlin;19786;https://www.futwiz.com/en/fc25/player/kyle-hudlin/19786;60;bronze;Huddersfield ;ENG 3;Inglaterra;63;58;47;54;27;73
16683;chris donovan;14934;https://www.futwiz.com/en/fc25/player/chris-donovan/14934;60;bronze-nr;Philadelphia ;MLS;Estados Unidos;65;58;45;59;35;62
16684;henri koudossou;14991;https://www.futwiz.com/en/fc25/player/henri-koudossou/14991;60;bronze-nr;FC Augsburg ;GER 1;Alemania;62;50;61;56;48;59
16685;eduard probst;15218;https://www.futwiz.com/en/fc25/player/eduard-probst/15218;60;bronze;SC Verl ;GER 3;Alemania;80;61;46;54;17;65
16686;pawel chrupalla;14775;https://www.futwiz.com/en/fc25/player/pawel-chrupalla/14775;60;bronze-nr;Sarpsborg 08 ;NOR 1;Polonia;65;54;57;60;50;67
16687;niklas jessen;15025;https://www.futwiz.com/en/fc25/player/niklas-jessen/15025;60;bronze-nr;B. Dortmund II ;GER 3;Alemania;63;49;60;62;56;55
16688;yassin belkhdim;14828;https://www.futwiz.com/en/fc25/player/yassin-belkhdim/14828;60;bronze-nr;Angers SCO ;FRA 1;Francia;51;44;61;61;59;51
16689;matias hernandez;14864;https://www.futwiz.com/en/fc25/player/matias-hernandez/14864;60;bronze-nr;San Lorenzo ;LIB;Argentina;64;59;49;59;25;54
16690;marcel gasior;14894;https://www.futwiz.com/en/fc25/player/marcel-gasior/14894;60;bronze;Motor Lublin ;POL 1;Polonia;61;42;49;52;59;72
16691;luderic etonde;14918;https://www.futwiz.com/en/fc25/player/luderic-etonde/14918;60;bronze-nr;USL Dunkerque ;FRA 2;Francia;53;62;46;55;24;66
16692;alex primo;15221;https://www.futwiz.com/en/fc25/player/alex-primo/15221;60;bronze-nr;Levante UD ;ESP 2;España;61;60;55;62;36;58
16693;florian engelhardt;14924;https://www.futwiz.com/en/fc25/player/florian-engelhardt/14924;60;bronze;Viktoria Koln ;GER 3;Alemania;67;41;53;62;61;50
16694;julia bartel;14833;https://www.futwiz.com/en/fc25/player/julia-bartel/14833;60;bronze-nr;Chelsea ;;España;56;49;55;60;54;61
16695;hamza haoudi;14873;https://www.futwiz.com/en/fc25/player/hamza-haoudi/14873;60;bronze-nr;Frosinone ;ITA 2;Italia;68;49;54;67;27;47
16696;gustavo aguilar;14688;https://www.futwiz.com/en/fc25/player/gustavo-aguilar/14688;60;bronze-nr;Libertad ;LIB;Paraguay;57;62;47;58;26;64
16697;sergio kalaj;15015;https://www.futwiz.com/en/fc25/player/sergio-kalaj/15015;60;bronze-nr;Frosinone ;ITA 2;Albania;49;27;42;42;61;64
16698;oualid mhamdi;15116;https://www.futwiz.com/en/fc25/player/oualid-mhamdi/15116;60;bronze-nr;Furth  ;GER 2;Marruecos;71;26;47;53;56;60
16699;luca de meester;14753;https://www.futwiz.com/en/fc25/player/luca-de-meester/14753;60;bronze-nr;Viktoria Koln ;GER 3;Alemania;64;49;54;64;42;50
16700;adrian bukowski;14805;https://www.futwiz.com/en/fc25/player/adrian-bukowski/14805;60;bronze-nr;Stal Mielec ;POL 1;Polonia;53;38;53;56;57;65
16701;tomas mendes;15127;https://www.futwiz.com/en/fc25/player/tomas-mendes/15127;60;bronze-nr;D. Alaves ;ESP 1;España;63;54;54;59;50;58
16702;jacob jackson;15033;https://www.futwiz.com/en/fc25/player/jacob-jackson/15033;60;bronze-nr;SJ Earthquakes ;MLS;Estados Unidos;60;63;55;62;27;58
16703;bambase conte;14766;https://www.futwiz.com/en/fc25/player/bambase-conte/14766;60;bronze-nr;Karlsruher SC ;GER 2;Alemania;66;58;56;64;29;46
16704;emiliano vidart;15302;https://www.futwiz.com/en/fc25/player/emiliano-vidart/15302;60;bronze-nr;Wanderers ;SUD;Uruguay;62;59;61;57;60;55
16705;andreas murbeck;15091;https://www.futwiz.com/en/fc25/player/andreas-murbeck/15091;60;bronze-nr;IK Sirius ;SWE 1;Suecia;48;29;41;43;57;66
16706;jamir berdecio;14827;https://www.futwiz.com/en/fc25/player/jamir-berdecio/14827;60;bronze-nr;Philadelphia ;MLS;Bolivia;62;56;58;60;54;60
16707;hakon rosten;15186;https://www.futwiz.com/en/fc25/player/hakon-rosten/15186;60;bronze-nr;Rosenborg BK ;NOR 1;Noruega;56;33;43;45;59;64
16708;lucy parry;15041;https://www.futwiz.com/en/fc25/player/lucy-parry/15041;60;bronze-nr;Liverpool ;;Inglaterra;73;45;55;58;56;60
16709;oisin smyth;15144;https://www.futwiz.com/en/fc25/player/oisin-smyth/15144;60;bronze-nr;St. Mirren ;SPFL;Irlanda N.;65;55;58;62;56;60
16710;luis abelardo vargas;15305;https://www.futwiz.com/en/fc25/player/luis-abelardo-vargas/15305;60;bronze-nr;Cerro Porteno ;LIB;Paraguay;73;28;48;57;56;48
16711;jonas nickisch;15078;https://www.futwiz.com/en/fc25/player/jonas-nickisch/15078;60;bronze-nr;1. FC Koln ;GER 2;Alemania;63;57;59;65;26;57
16712;dylan duffy;14931;https://www.futwiz.com/en/fc25/player/dylan-duffy/14931;60;bronze-nr;Lincoln City ;ENG 3;Rep. Irlanda;72;52;53;60;44;58
16713;ethan alagich;14665;https://www.futwiz.com/en/fc25/player/ethan-alagich/14665;60;bronze-nr;Adelaide United ;AUS 1;Australia;66;49;57;59;55;63
16714;jay rich-baghuelou;15204;https://www.futwiz.com/en/fc25/player/jay-rich-baghuelou/15204;60;bronze-nr;Accrington ;ENG 4;Australia;50;43;42;50;56;78
16715;azeem abdulai;14693;https://www.futwiz.com/en/fc25/player/azeem-abdulai/14693;60;bronze-nr;Swansea City ;ENG 2;Escocia;55;38;59;60;57;59
16716;oscar wallin;15298;https://www.futwiz.com/en/fc25/player/oscar-wallin/15298;60;bronze-nr;Peterborough ;ENG 3;Suecia;67;22;47;56;58;66
16717;edvin becirovic;14829;https://www.futwiz.com/en/fc25/player/edvin-becirovic/14829;60;bronze-nr;GAIS ;SWE 1;Suecia;71;56;53;62;27;57
16718;corey hollman;14855;https://www.futwiz.com/en/fc25/player/corey-hollman/14855;60;bronze-nr;Sydney FC ;AUS 1;Australia;71;50;58;63;53;60
16719;joel tabiner;15324;https://www.futwiz.com/en/fc25/player/joel-tabiner/15324;60;bronze-nr;Crewe Alexandra ;ENG 4;Inglaterra;71;52;60;64;47;60
16720;amar ahmed fatah;19788;https://www.futwiz.com/en/fc25/player/amar-ahmed-fatah/19788;60;bronze-nr;ESTAC Troyes ;FRA 2;Suecia;73;47;53;64;27;49
16721;amar ahmed fatah;17879;https://www.futwiz.com/en/fc25/player/amar-ahmed-fatah/17879;60;bronze-nr;Willem II ;NED 1;Suecia;73;47;53;64;27;49
16722;evan weir;15291;https://www.futwiz.com/en/fc25/player/evan-weir/15291;60;bronze-nr;Walsall ;ENG 4;Rep. Irlanda;67;52;59;54;55;60
16723;felix paschke;15040;https://www.futwiz.com/en/fc25/player/felix-paschke/15040;60;bronze-nr;B. Dortmund II ;GER 3;Alemania;62;43;58;65;45;56
16724;gianluca saro;15172;https://www.futwiz.com/en/fc25/player/gianluca-saro/15172;60;bronze-nr;Cremonese ;ITA 2;Italia;59;64;61;59;21;56
16725;filippo missori;15110;https://www.futwiz.com/en/fc25/player/filippo-missori/15110;60;bronze-nr;Sassuolo ;ITA 2;Italia;50;35;48;59;61;45
16726;harry steele;15332;https://www.futwiz.com/en/fc25/player/harry-steele/15332;60;bronze-nr;Central Coast ;AUS 1;Australia;65;45;58;57;54;61
16727;ertugrul cetin;14788;https://www.futwiz.com/en/fc25/player/ertugrul-cetin/14788;60;bronze-nr;Fenerbahce ;TUR 1;Turquia;62;61;60;60;30;59
16728;dalton wilkins;15286;https://www.futwiz.com/en/fc25/player/dalton-wilkins/15286;60;bronze-nr;Sonderjyske ;DEN 1;N. Zelanda;70;54;54;61;52;64
16729;oliver ross;15187;https://www.futwiz.com/en/fc25/player/oliver-ross/15187;60;bronze;AaB ;DEN 1;Dinamarca;69;60;54;65;30;57
16730;juan david carabali;14793;https://www.futwiz.com/en/fc25/player/juan-david-carabali/14793;60;bronze;Deportes Tolima ;SUD;Colombia;77;59;49;59;22;64
16731;eldin dzogovic;14929;https://www.futwiz.com/en/fc25/player/eldin-dzogovic/14929;60;bronze-nr;1. FC Magdeburg ;GER 2;Luxemburgo;67;28;52;57;57;62
16732;adam murphy;15090;https://www.futwiz.com/en/fc25/player/adam-murphy/15090;60;bronze-nr;Bristol City ;ENG 2;Rep. Irlanda;71;54;58;63;52;64
16733;nicolas meza;15117;https://www.futwiz.com/en/fc25/player/nicolas-meza/15117;60;bronze-nr;Palestino ;LIB;Chile;65;44;55;63;55;64
16734;ilyes najim;15087;https://www.futwiz.com/en/fc25/player/ilyes-najim/15087;60;bronze-nr;SM Caen ;FRA 2;Francia;77;56;58;63;31;39
16735;yusuf karagoz;15011;https://www.futwiz.com/en/fc25/player/yusuf-karagoz/15011;60;bronze-nr;Alanyaspor ;TUR 1;Turquia;61;59;53;60;25;57
16736;jonas oehmichen;15064;https://www.futwiz.com/en/fc25/player/jonas-oehmichen/15064;60;bronze-nr;Dynamo Dresden ;GER 3;Alemania;68;44;58;64;38;47
16737;calderon;14798;https://www.futwiz.com/en/fc25/player/calderon/14798;60;bronze;Cordoba CF ;ESP 2;España;71;34;44;58;58;53
16738;dylan williams;15285;https://www.futwiz.com/en/fc25/player/dylan-williams/15285;60;bronze-nr;Burton Albion ;ENG 3;Inglaterra;65;38;58;58;62;57
16739;alessandro lopane;14969;https://www.futwiz.com/en/fc25/player/alessandro-lopane/14969;60;bronze-nr;Melbourne City ;AUS 1;Australia;69;52;57;65;49;56
16740;wang yi;15296;https://www.futwiz.com/en/fc25/player/wang-yi/15296;60;bronze-nr;Wuhan Three Towns ;CHN 1;RP China;75;27;45;55;57;52
16741;isaac ogundere;15063;https://www.futwiz.com/en/fc25/player/isaac-ogundere/15063;60;bronze;AFC Wimbledon ;ENG 4;Inglaterra;80;34;49;59;54;57
16742;tymur puzankov;15216;https://www.futwiz.com/en/fc25/player/tymur-puzankov/15216;60;bronze-nr;Shakhtar Donetsk ;UKR 1;Ucrania;60;58;62;62;49;61
16743;michael stickland;15331;https://www.futwiz.com/en/fc25/player/michael-stickland/15331;60;bronze;Reading ;ENG 3;Inglaterra;71;31;41;44;59;64
16744;lewis macari;14957;https://www.futwiz.com/en/fc25/player/lewis-macari/14957;60;bronze-nr;Notts County ;ENG 4;Escocia;66;34;51;51;59;61
16745;diogo monteiro;15227;https://www.futwiz.com/en/fc25/player/diogo-monteiro/15227;60;bronze-nr;Leeds United ;ENG 2;Portugal;58;24;51;57;59;63
16746;ghjuvanni quilichini;15212;https://www.futwiz.com/en/fc25/player/ghjuvanni-quilichini/15212;60;bronze-nr;AC Ajaccio ;FRA 2;Francia;59;57;61;65;25;61
16747;ezequiel naya;15083;https://www.futwiz.com/en/fc25/player/ezequiel-naya/15083;60;bronze-nr;Sarmiento ;ARG 1;Argentina;48;59;51;55;33;74
16748;tom nixon;15075;https://www.futwiz.com/en/fc25/player/tom-nixon/15075;60;bronze-nr;Doncaster ;ENG 4;Inglaterra;65;37;51;58;55;65
16749;herman sjogrell;15150;https://www.futwiz.com/en/fc25/player/herman-sjogrell/15150;60;bronze-nr;IK Sirius ;SWE 1;Suecia;76;58;52;62;30;55
16750;sean mcgurk;15134;https://www.futwiz.com/en/fc25/player/sean-mcgurk/15134;60;bronze-nr;Swindon Town ;ENG 4;Inglaterra;71;59;58;61;43;53
16751;david skubl;15149;https://www.futwiz.com/en/fc25/player/david-skubl/15149;60;bronze-nr;Wolfsberger AC ;AUT 1;Austria;64;58;54;64;17;53
16752;leonhard munst;15092;https://www.futwiz.com/en/fc25/player/leonhard-munst/15092;60;bronze-nr;VfB Stuttgart II ;GER 3;Alemania;56;52;61;60;54;57
16753;kian leavy;14981;https://www.futwiz.com/en/fc25/player/kian-leavy/14981;60;bronze-nr;St. Pats ;IRL 1;Rep. Irlanda;67;52;59;64;51;57
16754;arne schulz;15164;https://www.futwiz.com/en/fc25/player/arne-schulz/15164;60;bronze-nr;SC Paderborn 07 ;GER 2;Alemania;60;57;55;65;26;56
16755;soufiane el-faouzi;14926;https://www.futwiz.com/en/fc25/player/soufiane-el-faouzi/14926;60;bronze-nr;Aleman. Aachen ;GER 3;Alemania;65;52;53;65;40;46
16756;facundo sanguinetti;15176;https://www.futwiz.com/en/fc25/player/facundo-sanguinetti/15176;60;bronze-nr;Banfield ;ARG 1;Argentina;60;54;56;63;27;58
16757;marius antoche;14654;https://www.futwiz.com/en/fc25/player/marius-antoche/14654;60;bronze-nr;Unirea Slobozia ;ROM 1;Rumania;49;34;50;49;58;62
16758;sascha risch;17877;https://www.futwiz.com/en/fc25/player/sascha-risch/17877;60;bronze-nr;Dynamo Dresden ;GER 3;Alemania;70;40;58;63;53;55
16759;sascha risch;19785;https://www.futwiz.com/en/fc25/player/sascha-risch/19785;60;bronze-nr;SSV Ulm 1846 ;GER 2;Alemania;70;40;58;63;53;55
16760;syver aas;14694;https://www.futwiz.com/en/fc25/player/syver-aas/14694;60;bronze-nr;Odds BK ;NOR 1;Noruega;66;46;57;63;54;59
16761;jonas krumrey;14989;https://www.futwiz.com/en/fc25/player/jonas-krumrey/14989;60;bronze;Lyngby BK ;DEN 1;Alemania;65;60;58;60;52;55
16762;nikolas muci;15096;https://www.futwiz.com/en/fc25/player/nikolas-muci/15096;60;bronze-nr;GC Zurich ;SUI 1;Suiza;62;62;40;57;20;63
16763;josh mulligan;15093;https://www.futwiz.com/en/fc25/player/josh-mulligan/15093;60;bronze-nr;Dundee FC ;SPFL;Escocia;81;57;54;66;57;65
16764;nahuel noll;15073;https://www.futwiz.com/en/fc25/player/nahuel-noll/15073;60;bronze-nr;Furth  ;GER 2;Alemania;60;59;60;61;27;57
16765;runar norheim;15072;https://www.futwiz.com/en/fc25/player/runar-norheim/15072;60;bronze-nr;Tromso IL ;NOR 1;Noruega;67;49;57;63;57;53
16766;jimmy kaparos;15012;https://www.futwiz.com/en/fc25/player/jimmy-kaparos/15012;60;bronze-nr;Rot-Weiss Essen ;GER 3;Holanda;64;43;56;59;56;67
16767;hu jiali;14849;https://www.futwiz.com/en/fc25/player/hu-jiali/14849;60;bronze;Cangzhou FC ;CHN 1;RP China;52;41;48;50;58;71
16768;sabit abdusalam;14692;https://www.futwiz.com/en/fc25/player/sabit-abdusalam/14692;60;bronze-nr;Changchun Yatai ;CHN 1;RP China;70;51;56;62;53;59
16769;josh bauer;14831;https://www.futwiz.com/en/fc25/player/josh-bauer/14831;60;bronze-nr;Nashville SC ;MLS;Estados Unidos;58;24;46;42;61;66
16770;nawaf al saadi;14669;https://www.futwiz.com/en/fc25/player/nawaf-al-saadi/14669;60;bronze-nr;Al Shabab ;SAU 1;Arabia S.;75;52;54;64;32;48
16771;darren yapi;15277;https://www.futwiz.com/en/fc25/player/darren-yapi/15277;60;bronze-nr;Colorado Rapids ;MLS;Estados Unidos;74;55;45;62;22;58
16772;lewis richardson;15202;https://www.futwiz.com/en/fc25/player/lewis-richardson/15202;60;bronze-nr;Burnley ;ENG 2;Inglaterra;66;60;47;63;26;53
16773;gergo szecsi;15325;https://www.futwiz.com/en/fc25/player/gergo-szecsi/15325;60;bronze-nr;Ferencvarosi TC ;HUN 1;Hungria;59;60;60;61;27;59
16774;mehmet ibrahimi;14841;https://www.futwiz.com/en/fc25/player/mehmet-ibrahimi/14841;60;bronze;Blau-Weiss Linz ;AUT 1;Alemania;68;50;55;67;30;36
16775;joan lopez;14968;https://www.futwiz.com/en/fc25/player/joan-lopez/14968;60;bronze-nr;IDV ;LIB;Ecuador;60;59;57;61;23;59
16776;ignacio mesina;15121;https://www.futwiz.com/en/fc25/player/ignacio-mesina/15121;60;bronze-nr;Coquimbo Unido ;SUD;Chile;64;28;40;43;60;67
16777;adrian durrer;14930;https://www.futwiz.com/en/fc25/player/adrian-durrer/14930;60;bronze-nr;FC Winterthur ;SUI 1;Suiza;48;34;46;49;59;70
16778;baila diallo;14743;https://www.futwiz.com/en/fc25/player/baila-diallo/14743;60;bronze-nr;Clermont Foot 63 ;FRA 2;Senegal;72;38;52;58;56;49
16779;roh kyung ho;15195;https://www.futwiz.com/en/fc25/player/roh-kyung-ho/15195;60;bronze-nr;Suwon FC ;KOR 1;Rep. Corea;67;59;57;65;48;52
16780;eo jeong won;14922;https://www.futwiz.com/en/fc25/player/eo-jeong-won/14922;60;bronze;Pohang Steelers ;KOR 1;Rep. Corea;77;51;49;62;52;59
16781;park jin seong;15042;https://www.futwiz.com/en/fc25/player/park-jin-seong/15042;60;bronze-nr;Daejeon ;KOR 1;Rep. Corea;72;28;40;57;56;65
16782;kegs chauke;14784;https://www.futwiz.com/en/fc25/player/kegs-chauke/14784;60;bronze-nr;Burton Albion ;ENG 3;S. Africa;72;52;57;63;55;62
16783;tomas romero;15191;https://www.futwiz.com/en/fc25/player/tomas-romero/15191;60;bronze-nr;New York City FC ;MLS;Honduras;63;59;60;60;28;59
16784;al-amin kazeem;15008;https://www.futwiz.com/en/fc25/player/al-amin-kazeem/15008;60;bronze;St. Pats ;IRL 1;Inglaterra;81;42;52;57;53;62
16785;elias bordner;14817;https://www.futwiz.com/en/fc25/player/elias-bordner/14817;60;bronze-nr;Aleman. Aachen ;GER 3;Alemania;61;59;58;63;21;59
16786;david ankeye;14655;https://www.futwiz.com/en/fc25/player/david-ankeye/14655;60;bronze-nr;Genoa ;ITA 1;Nigeria;71;55;47;61;30;59
16787;adam saldana;15180;https://www.futwiz.com/en/fc25/player/adam-saldana/15180;60;bronze-nr;KFUM-Kameratene ;NOR 1;Estados Unidos;54;47;56;61;57;65
16788;pablo aranda;14651;https://www.futwiz.com/en/fc25/player/pablo-aranda/14651;60;bronze;S. Ameliano ;SUD;Argentina;64;29;39;53;63;57
16789;kim min seok;15003;https://www.futwiz.com/en/fc25/player/kim-min-seok/15003;60;bronze-nr;Incheon United ;KOR 1;Rep. Corea;79;52;46;63;41;62
16790;giacomo olzer;15059;https://www.futwiz.com/en/fc25/player/giacomo-olzer/15059;60;bronze-nr;Brescia ;ITA 2;Italia;63;57;59;62;34;62
16791;park sang hyuk;15043;https://www.futwiz.com/en/fc25/player/park-sang-hyuk/15043;60;bronze-nr;Gimcheon Sangmu ;KOR 1;Rep. Corea;65;58;44;59;20;65
16792;saad al nasser;14672;https://www.futwiz.com/en/fc25/player/saad-al-nasser/14672;60;bronze-nr;Al Taawoun ;SAU 1;Arabia S.;83;55;47;63;30;64
16793;antwoine hackford;19789;https://www.futwiz.com/en/fc25/player/antwoine-hackford/19789;60;bronze-nr;Sheffield Utd ;ENG 2;Inglaterra;86;59;38;60;18;53
16794;antwoine hackford;17880;https://www.futwiz.com/en/fc25/player/antwoine-hackford/17880;60;bronze-nr;Port Vale ;ENG 4;Inglaterra;86;59;38;60;18;53
16795;zane monlouis;15108;https://www.futwiz.com/en/fc25/player/zane-monlouis/15108;60;bronze-nr;Arsenal ;ENG 1;Jamaica;61;31;43;48;60;65
16796;ole erik midtskogen;15115;https://www.futwiz.com/en/fc25/player/ole-erik-midtskogen/15115;60;bronze;Odds BK ;NOR 1;Noruega;39;61;48;52;46;70
16797;berat kalkan;17882;https://www.futwiz.com/en/fc25/player/berat-kalkan/17882;60;bronze-nr;Kasimpasa ;TUR 1;Turquia;84;54;50;64;31;38
16798;berat kalkan;19779;https://www.futwiz.com/en/fc25/player/berat-kalkan/19779;60;bronze-nr;Kasimpasa ;TUR 1;Macedonia del Norte;84;54;50;64;31;38
16799;lachlan rose;15189;https://www.futwiz.com/en/fc25/player/lachlan-rose/15189;60;bronze-nr;Newcastle Jets ;AUS 1;Australia;81;58;53;60;45;66
16800;andres jasson;15031;https://www.futwiz.com/en/fc25/player/andres-jasson/15031;60;bronze-nr;AaB ;DEN 1;Estados Unidos;71;47;54;63;41;50
16801;patrick wood;15282;https://www.futwiz.com/en/fc25/player/patrick-wood/15282;60;bronze-nr;Sydney FC ;AUS 1;Australia;77;58;51;56;29;67
16802;harry lee;14980;https://www.futwiz.com/en/fc25/player/harry-lee/14980;60;bronze-nr;Exeter City ;ENG 3;Inglaterra;60;59;57;60;33;57
16803;mansour al bishi;14684;https://www.futwiz.com/en/fc25/player/mansour-al-bishi/14684;60;bronze-nr;Al Fayha ;SAU 1;Arabia S.;66;48;57;63;48;68
16804;imam jagne;15032;https://www.futwiz.com/en/fc25/player/imam-jagne/15032;60;bronze-nr;Mjallby AIF ;SWE 1;Suecia;68;55;54;65;55;66
16805;ralph priso;15219;https://www.futwiz.com/en/fc25/player/ralph-priso/15219;60;bronze-nr;Whitecaps FC ;MLS;Canada;63;39;52;57;59;64
16806;saud zaidan;15272;https://www.futwiz.com/en/fc25/player/saud-zaidan/15272;60;bronze-nr;Al Fayha ;SAU 1;Arabia S.;69;43;59;65;56;63
16807;scott smith;15146;https://www.futwiz.com/en/fc25/player/scott-smith/15146;60;bronze-nr;Wigan Athletic ;ENG 3;Gales;61;50;58;60;58;62
16808;aref al haider;14678;https://www.futwiz.com/en/fc25/player/aref-al-haider/14678;60;bronze;Al Khaleej ;SAU 1;Arabia S.;85;50;52;61;52;64
16809;carlos cortes;14763;https://www.futwiz.com/en/fc25/player/carlos-cortes/14763;60;bronze-nr;Deportes Tolima ;SUD;Colombia;58;63;42;53;25;68
16810;jack bycroft;14800;https://www.futwiz.com/en/fc25/player/jack-bycroft/14800;60;bronze-nr;Swindon Town ;ENG 4;Inglaterra;63;56;56;62;38;59
16811;felix irorere;15035;https://www.futwiz.com/en/fc25/player/felix-irorere/15035;60;bronze-nr;B. Dortmund II ;GER 3;Alemania;54;30;38;40;59;68
16812;ethan brierley;14809;https://www.futwiz.com/en/fc25/player/ethan-brierley/14809;60;bronze-nr;Brentford ;ENG 1;Inglaterra;67;46;58;63;53;55
16813;viktor zentrich;15270;https://www.futwiz.com/en/fc25/player/viktor-zentrich/15270;60;bronze-nr;Unterhaching ;GER 3;Republica Checa;69;30;44;50;59;70
16814;bryan hein;14865;https://www.futwiz.com/en/fc25/player/bryan-hein/14865;60;bronze-nr;Jahn Regensburg ;GER 2;Alemania;72;31;51;61;54;57
16815;keres masangu;14943;https://www.futwiz.com/en/fc25/player/keres-masangu/14943;60;bronze-nr;FCV Dender EH ;BEL 1;Belgica;65;41;52;57;59;67
16816;yahya kalley;15013;https://www.futwiz.com/en/fc25/player/yahya-kalley/15013;60;bronze-nr;IFK Norrkoping ;SWE 1;Suecia;74;33;46;58;55;60
16817;dragos tescan;15320;https://www.futwiz.com/en/fc25/player/dragos-tescan/15320;60;bronze-nr;FC Gloria Buzau ;ROM 1;Rumania;73;49;54;61;26;50
16818;pedro david ramirez;15209;https://www.futwiz.com/en/fc25/player/pedro-david-ramirez/15209;60;bronze-nr;Dep. Riestra ;ARG 1;Argentina;65;35;51;61;55;64
16819;fryderyk gerbowski;14893;https://www.futwiz.com/en/fc25/player/fryderyk-gerbowski/14893;60;bronze-nr;Stal Mielec ;POL 1;Polonia;65;44;54;59;59;70
16820;josh reid;15206;https://www.futwiz.com/en/fc25/player/josh-reid/15206;60;bronze-nr;Ross County ;SPFL;Escocia;68;36;49;57;57;64
16821;celestin de schrevel;14752;https://www.futwiz.com/en/fc25/player/celestin-de-schrevel/14752;60;bronze;KAA Gent ;BEL 1;Belgica;69;50;55;65;32;55
16822;franklin nyenetue;15068;https://www.futwiz.com/en/fc25/player/franklin-nyenetue/15068;60;bronze-nr;Kristiansund BK ;NOR 1;Noruega;84;53;49;63;26;53
16823;frederik elkaer;14925;https://www.futwiz.com/en/fc25/player/frederik-elkaer/14925;60;bronze;Lillestrom SK ;NOR 1;Dinamarca;82;41;54;54;50;56
16824;ciaran gilligan;14892;https://www.futwiz.com/en/fc25/player/ciaran-gilligan/14892;60;bronze-nr;Burton Albion ;ENG 3;Rep. Irlanda;74;48;57;61;57;63
16825;fynn otto;15055;https://www.futwiz.com/en/fc25/player/fynn-otto/15055;60;bronze-nr;SC Verl ;GER 3;Alemania;54;33;45;47;60;63
16826;lenn jastremski;15030;https://www.futwiz.com/en/fc25/player/lenn-jastremski/15030;60;bronze-nr;Unterhaching ;GER 3;Alemania;61;60;41;58;23;64
16827;onurhan babuscu;14642;https://www.futwiz.com/en/fc25/player/onurhan-babuscu/14642;60;bronze;TSV Hartberg ;AUT 1;Turquia;62;61;59;64;28;50
16828;kyle hurst;14845;https://www.futwiz.com/en/fc25/player/kyle-hurst/14845;60;bronze-nr;Doncaster ;ENG 4;Inglaterra;77;53;53;62;29;51
16829;josh andrews;14656;https://www.futwiz.com/en/fc25/player/josh-andrews/14656;60;bronze;Gillingham ;ENG 4;Inglaterra;65;59;44;54;20;69
16830;kristian lien;14978;https://www.futwiz.com/en/fc25/player/kristian-lien/14978;60;bronze-nr;Kristiansund BK ;NOR 1;Noruega;70;57;45;56;20;59
16831;ilias takidine;15323;https://www.futwiz.com/en/fc25/player/ilias-takidine/15323;60;bronze-nr;RKC Waalwijk ;NED 1;Belgica;73;49;55;67;23;32
16832;carl johnston;15022;https://www.futwiz.com/en/fc25/player/carl-johnston/15022;60;bronze-nr;Fleetwood Town ;ENG 4;Irlanda N.;73;47;55;60;55;62
16833;iba may;14939;https://www.futwiz.com/en/fc25/player/iba-may/14939;60;bronze-nr;Austria Klagenfurt ;AUT 1;Alemania;63;48;53;59;58;68
16834;elvis hernandez;14862;https://www.futwiz.com/en/fc25/player/elvis-hernandez/14862;60;bronze-nr;Coquimbo Unido ;SUD;Argentina;58;28;36;39;61;68
