ID,Nombre,IdFutwiz,Enlace,Media,Calidad,Equipo,Liga,Pais,Ritmo,Tiro,Pase,Regate,Defensa,Fisico
17615,florian faist,5198,https://www.futwiz.com/en/fifa22/player/florian-faist/5198,62,bronze-nr,Hartberg,AUT 1,Austria,61,62,55,60,26,63
17616,wang hao,5199,https://www.futwiz.com/en/fifa22/player/wang-hao/5199,62,bronze,Qingdao Huanghai F.C.,CHN 1,RP China,68,43,49,54,60,73
17617,harry paton,5200,https://www.futwiz.com/en/fifa22/player/harry-paton/5200,62,bronze-nr,Ross County,SCO 1,Canada,71,55,60,65,54,61
17618,david ferguson,5201,https://www.futwiz.com/en/fifa22/player/david-ferguson/5201,62,bronze-nr,Hartlepool United,ENG 4,Inglaterra,74,43,54,60,56,66
17619,abdullah hassoun,5202,https://www.futwiz.com/en/fifa22/player/abdullah-hassoun/5202,62,bronze-nr,Al Ahli,SAU 1,Arabia S.,75,40,51,57,56,69
17620,marcus mcguane,5203,https://www.futwiz.com/en/fifa22/player/marcus-mcguane/5203,62,bronze-nr,Oxford United,ENG 4,Inglaterra,71,47,62,64,54,63
17621,nathan wood,5204,https://www.futwiz.com/en/fifa22/player/nathan-wood/5204,62,bronze-nr,Hibernian,SCO 1,Inglaterra,67,24,39,46,62,65
17622,guido guerrieri,5205,https://www.futwiz.com/en/fifa22/player/guido-guerrieri/5205,62,bronze-nr,Salernitana,ITA 1,Italia,63,60,59,62,44,60
17623,lars lokotsch,5206,https://www.futwiz.com/en/fifa22/player/lars-lokotsch/5206,62,bronze-nr,FSV Zwickau,GER 3,Alemania,69,60,45,60,27,73
17624,kieran o'hara,5207,https://www.futwiz.com/en/fifa22/player/kieran-ohara/5207,62,bronze-nr,Burton Albion,ENG 4,Rep. Irlanda,63,59,57,64,46,60
17625,frederik alves,5208,https://www.futwiz.com/en/fifa22/player/frederik-alves/5208,62,bronze-nr,Sunderland,ENG 4,Dinamarca,52,30,40,47,62,70
17626,ali majrashi,5209,https://www.futwiz.com/en/fifa22/player/ali-majrashi/5209,62,bronze,Al Shabab,SAU 1,Arabia S.,80,45,48,62,54,73
17627,john mountney,5210,https://www.futwiz.com/en/fifa22/player/john-mountney/5210,62,bronze-nr,St. Patricks Athletic,IRL 1,Rep. Irlanda,70,57,61,60,55,71
17628,robert neciu,5211,https://www.futwiz.com/en/fifa22/player/robert-neciu/5211,62,bronze-nr,FC BotoEani,ROM 1,Rumania,77,37,51,58,58,58
17629,nicholas mickelson,5212,https://www.futwiz.com/en/fifa22/player/nicholas-mickelson/5212,62,bronze,Odense Boldklub,DEN 1,Noruega,77,33,46,60,57,67
17630,hampus zackrisson,5213,https://www.futwiz.com/en/fifa22/player/hampus-zackrisson/5213,62,bronze,Varbergs BoIS,SWE 1,Suecia,55,51,50,50,60,73
17631,david mcmillan,5214,https://www.futwiz.com/en/fifa22/player/david-mcmillan/5214,62,bronze-nr,Dundalk FC,IRL 1,Rep. Irlanda,59,61,50,58,27,65
17632,nikola mileusnic,5215,https://www.futwiz.com/en/fifa22/player/nikola-mileusnic/5215,62,bronze,Brisbane Roar,AUS 1,Australia,90,57,54,64,25,55
17633,tommy doyle,5216,https://www.futwiz.com/en/fifa22/player/tommy-doyle/5216,62,bronze,Hamburger SV,GER 3,Inglaterra,63,55,65,65,55,62
17634,alaa bakir,5217,https://www.futwiz.com/en/fifa22/player/alaa-bakir/5217,62,bronze,MSV Duisburg,GER 3,Alemania,73,53,60,69,31,58
17635,casper staring,5218,https://www.futwiz.com/en/fifa22/player/casper-staring/5218,62,bronze-nr,FC Twente,NED 1,Holanda,65,43,54,54,61,64
17636,julian eseiza,5219,https://www.futwiz.com/en/fifa22/player/julian-eseiza/5219,62,bronze-nr,Banfield,ARG 1,Argentina,62,33,49,57,63,65
17637,andreas athanasakopoulos,5220,https://www.futwiz.com/en/fifa22/player/andreas-athanasakopoulos/5220,62,bronze-nr,Panathinaikos,GRE 1,Grecia,66,55,63,67,34,45
"17638,ameen al-dakhil,5221,https://www.futwiz.com/en/fifa22/player/ameen-al-dakhil/5221,62,bronze-nr,""Standard LiA""""ge"",BEL 1,Belgica,68,27,48,51,59,71"
17639,moises mosquera,5222,https://www.futwiz.com/en/fifa22/player/moises-mosquera/5222,62,bronze-nr,MarAtimo,POR 1,Colombia,49,40,47,45,62,66
17640,turki al ammar,5223,https://www.futwiz.com/en/fifa22/player/turki-al-ammar/5223,62,bronze-nr,Al Shabab,SAU 1,Arabia S.,72,53,62,66,48,62
17641,maxwell woledzi,5224,https://www.futwiz.com/en/fifa22/player/maxwell-woledzi/5224,62,bronze-nr,FC NordsjA|lland,DEN 1,Ghana,68,35,49,52,59,70
17642,kieran wallace,5225,https://www.futwiz.com/en/fifa22/player/kieran-wallace/5225,62,bronze-nr,Burton Albion,ENG 4,Inglaterra,61,49,56,61,59,66
17643,ethan robson,5226,https://www.futwiz.com/en/fifa22/player/ethan-robson/5226,62,bronze-nr,Milton Keynes Dons,ENG 4,Inglaterra,63,56,63,61,58,63
17644,david zalzman,5227,https://www.futwiz.com/en/fifa22/player/david-zalzman/5227,62,libertadores,Deportivo Tachira FC,CON1,Venezuela,67,60,62,63,50,57
17645,manuel haas,5228,https://www.futwiz.com/en/fifa22/player/manuel-haas/5228,62,bronze-nr,VfL OsnabrA 1/4 ck,GER 3,Austria,70,48,54,60,59,62
17646,lee seung mo,5229,https://www.futwiz.com/en/fifa22/player/lee-seung-mo/5229,62,bronze-nr,Pohang Steelers,KOR 1,Rep. Corea,69,48,59,64,56,69
17647,matias sosa,5230,https://www.futwiz.com/en/fifa22/player/matias-sosa/5230,62,sudamericana,Talleres de CA3rdoba,ARG 1,Argentina,69,60,57,64,25,50
17648,ayoub assal,5231,https://www.futwiz.com/en/fifa22/player/ayoub-assal/5231,62,bronze,AFC Wimbledon,ENG 4,Marruecos,82,56,59,66,36,47
17649,shuto machino,5232,https://www.futwiz.com/en/fifa22/player/shuto-machino/5232,62,bronze-nr,Shonan Bellmare,JPN 1,Japon,65,62,54,55,26,67
17650,bastida,5233,https://www.futwiz.com/en/fifa22/player/bastida/5233,62,bronze-nr,CA!diz CF,ESP 1,España,59,40,54,54,62,55
17651,ryan delaney,5234,https://www.futwiz.com/en/fifa22/player/ryan-delaney/5234,62,bronze,Morecambe,ENG 4,Rep. Irlanda,48,28,43,49,61,73
17652,cristian dumitru,5235,https://www.futwiz.com/en/fifa22/player/cristian-dumitru/5235,62,bronze-nr,FC ArgeE,ROM 1,Rumania,70,59,58,62,40,54
17653,harry mckirdy,5236,https://www.futwiz.com/en/fifa22/player/harry-mckirdy/5236,62,bronze,Swindon Town,ENG 4,Inglaterra,83,57,56,65,31,46
17654,masaki ikeda,5237,https://www.futwiz.com/en/fifa22/player/masaki-ikeda/5237,62,bronze-nr,Shonan Bellmare,JPN 1,Japon,73,58,60,63,44,61
17655,danny lloyd,5238,https://www.futwiz.com/en/fifa22/player/danny-lloyd/5238,62,bronze-nr,Gillingham,ENG 4,Inglaterra,76,61,57,63,32,46
17656,joel nilsson,5239,https://www.futwiz.com/en/fifa22/player/joel-nilsson/5239,62,bronze-nr,MjA$?llby AIF,SWE 1,Suecia,66,49,57,59,54,59
17657,aloys fouda,5240,https://www.futwiz.com/en/fifa22/player/aloys-fouda/5240,62,bronze-nr,SM Caen,FRA 2,Camerun,64,33,52,57,59,53
17658,william kurtovic,5241,https://www.futwiz.com/en/fifa22/player/william-kurtovic/5241,62,bronze-nr,Sandefjord Fotball,NOR 1,Suecia,58,58,61,63,56,72
17659,oscar schonfelder,5242,https://www.futwiz.com/en/fifa22/player/oscar-schonfelder/5242,62,bronze-nr,Werder Bremen,GER 3,Alemania,75,57,56,64,47,57
17660,pablo valencia,5243,https://www.futwiz.com/en/fifa22/player/pablo-valencia/5243,62,bronze-nr,CA Osasuna,ESP 1,España,66,61,60,67,22,59
17661,mohammed mohsen harzan,5244,https://www.futwiz.com/en/fifa22/player/mohammed-mohsen-harzan/5244,62,bronze-nr,Al Tai,SAU 1,Arabia S.,74,47,57,67,39,52
17662,jorge chanza,5245,https://www.futwiz.com/en/fifa22/player/jorge-chanza/5245,62,bronze-nr,UD Ibiza,ESP 2,España,62,63,64,61,33,60
17663,richard sila,5246,https://www.futwiz.com/en/fifa22/player/richard-sila/5246,62,bronze-nr,FC BotoEani,ROM 1,Francia,73,61,53,62,27,60
17664,torrente,5247,https://www.futwiz.com/en/fifa22/player/torrente/5247,62,bronze-nr,Granada CF,ESP 1,España,57,31,48,42,62,66
17665,daniel udoh,5248,https://www.futwiz.com/en/fifa22/player/daniel-udoh/5248,62,bronze-nr,Shrewsbury Town,ENG 4,Nigeria,80,59,51,64,35,64
17666,kim jin hyuk,5249,https://www.futwiz.com/en/fifa22/player/kim-jin-hyuk/5249,62,bronze,Daegu FC,KOR 1,Rep. Corea,60,60,50,61,61,71
17667,samir lagsir,5250,https://www.futwiz.com/en/fifa22/player/samir-lagsir/5250,62,bronze,PEC Zwolle,NED 1,Holanda,82,54,54,69,44,54
17668,davis keillor-dunn,5251,https://www.futwiz.com/en/fifa22/player/davis-keillor-dunn/5251,62,bronze-nr,Oldham Athletic,ENG 4,Inglaterra,79,58,58,63,29,60
17669,oliver hawkins,5252,https://www.futwiz.com/en/fifa22/player/oliver-hawkins/5252,62,bronze,Mansfield Town,ENG 4,Inglaterra,52,60,50,54,57,70
17670,noah plume,5253,https://www.futwiz.com/en/fifa22/player/noah-plume/5253,62,bronze-nr,TSV Havelse,GER 3,Alemania,60,50,54,53,62,69
17671,jay chapman,5254,https://www.futwiz.com/en/fifa22/player/jay-chapman/5254,62,bronze-nr,Inter Miami,USA 1,Canada,63,55,60,65,52,69
17672,linus meyer,5255,https://www.futwiz.com/en/fifa22/player/linus-meyer/5255,62,bronze,TSV Havelse,GER 3,Alemania,73,60,60,65,29,59
17673,orrin mckinze gaines,5256,https://www.futwiz.com/en/fifa22/player/orrin-mckinze-gaines/5256,62,bronze,Austin FC,USA 1,Estados Unidos,87,55,53,63,26,56
17674,joe scally,5257,https://www.futwiz.com/en/fifa22/player/joe-scally/5257,62,bronze,Borussia Mgladbach,GER 1,Estados Unidos,79,31,56,63,54,65
17675,florian heister,5258,https://www.futwiz.com/en/fifa22/player/florian-heister/5258,62,bronze,Viktoria KAPln,GER 3,Alemania,88,52,58,66,52,61
17676,henry rorig,5259,https://www.futwiz.com/en/fifa22/player/henry-rorig/5259,62,bronze,1. FC Magdeburg,GER 3,Alemania,79,40,55,61,55,58
17677,juan ignacio pacchini,5260,https://www.futwiz.com/en/fifa22/player/juan-ignacio-pacchini/5260,62,sudamericana,Independiente,ARG 1,Argentina,67,37,56,58,62,65
17678,roberts uldrikis,5261,https://www.futwiz.com/en/fifa22/player/roberts-uldrikis/5261,62,bronze,SC Cambuur,NED 1,Letonia,39,62,51,55,33,78
17679,roli pereira de sa,5262,https://www.futwiz.com/en/fifa22/player/roli-pereira-de-sa/5262,62,bronze,FC Nantes,FRA 1,Francia,73,55,62,68,53,59
17680,viljormur davidsen,5263,https://www.futwiz.com/en/fifa22/player/viljormur-davidsen/5263,62,bronze-nr,Vejle BK,DEN 1,I. Feroe,68,42,54,60,58,64
17681,michal buchalik,5264,https://www.futwiz.com/en/fifa22/player/michal-buchalik/5264,62,bronze-nr,WisAa KrakA3w,POL 1,Polonia,61,63,62,60,32,67
17682,dylan perera,5265,https://www.futwiz.com/en/fifa22/player/dylan-perera/5265,62,bronze-nr,CD Tenerife,ESP 2,España,69,56,60,68,48,47
17683,michal kaput,5266,https://www.futwiz.com/en/fifa22/player/michal-kaput/5266,62,bronze-nr,Radomiak Radom,POL 1,Polonia,59,42,57,53,58,64
17684,hiroki ito,5267,https://www.futwiz.com/en/fifa22/player/hiroki-ito/5267,62,bronze-nr,VfB Stuttgart,GER 1,Japon,69,51,59,59,61,68
17685,sebastian pedroza,5268,https://www.futwiz.com/en/fifa22/player/sebastian-pedroza/5268,62,libertadores,Club Independiente Santa Fe,CON1,Colombia,71,43,61,63,56,59
17686,wyatt omsberg,5269,https://www.futwiz.com/en/fifa22/player/wyatt-omsberg/5269,62,bronze-nr,Chicago Fire FC,USA 1,Estados Unidos,42,24,40,34,62,71
17687,tim maciejewski,5270,https://www.futwiz.com/en/fifa22/player/tim-maciejewski/5270,62,bronze-nr,SK Austria Klagenfurt,AUT 1,Alemania,80,60,54,65,27,58
17688,kristian dennis,5271,https://www.futwiz.com/en/fifa22/player/kristian-dennis/5271,62,bronze-nr,St. Mirren,SCO 1,Inglaterra,67,63,51,60,37,71
17689,david philipp,5272,https://www.futwiz.com/en/fifa22/player/david-philipp/5272,62,bronze-nr,Viktoria KAPln,GER 3,Alemania,77,60,57,67,39,53
17690,takumi nakamura,5273,https://www.futwiz.com/en/fifa22/player/takumi-nakamura/5273,62,bronze-nr,FC Tokyo,JPN 1,Japon,66,31,57,60,55,66
17691,abdullah al meqran,5274,https://www.futwiz.com/en/fifa22/player/abdullah-al-meqran/5274,62,bronze,Al Raed,SAU 1,Arabia S.,67,59,57,65,32,61
17692,sam stubbs,5275,https://www.futwiz.com/en/fifa22/player/sam-stubbs/5275,62,bronze-nr,Exeter City,ENG 4,Inglaterra,51,29,40,52,62,66
17693,yeo bong hun,5276,https://www.futwiz.com/en/fifa22/player/yeo-bong-hun/5276,62,bronze-nr,Gwangju FC,KOR 1,Rep. Corea,66,57,58,62,53,66
17694,marco brescianini,5277,https://www.futwiz.com/en/fifa22/player/marco-brescianini/5277,62,bronze-nr,AC Monza,ITA 1,Italia,64,44,58,59,56,67
17695,unal tosun,5278,https://www.futwiz.com/en/fifa22/player/unal-tosun/5278,62,bronze-nr,TA 1/4 rkgA 1/4 cA 1/4  MA 1/4 nchen,GER 3,Alemania,68,53,60,66,54,64
17696,mads kaalund,5279,https://www.futwiz.com/en/fifa22/player/mads-kaalund/5279,62,bronze-nr,Silkeborg IF,DEN 1,Dinamarca,67,56,59,63,52,66
17697,mateusz zyro,5280,https://www.futwiz.com/en/fifa22/player/mateusz-zyro/5280,62,bronze-nr,Stal Mielec,POL 1,Polonia,60,34,38,40,61,72
17698,joaquin sosa,5281,https://www.futwiz.com/en/fifa22/player/joaquin-sosa/5281,62,libertadores,Club Atletico Rentistas,CON1,Uruguay,56,28,52,56,63,67
17699,henrik lofkvist,5282,https://www.futwiz.com/en/fifa22/player/henrik-lofkvist/5282,62,bronze,Kalmar FF,SWE 1,Suecia,69,34,55,61,59,73
17700,stefan silva,5283,https://www.futwiz.com/en/fifa22/player/stefan-silva/5283,62,bronze-nr,AIK,SWE 1,Suecia,67,62,60,66,35,57
17701,david ajiboye,5284,https://www.futwiz.com/en/fifa22/player/david-ajiboye/5284,62,bronze,Sutton United,ENG 4,Nigeria,90,54,52,65,37,59
"17702,julius eskesen,5285,https://www.futwiz.com/en/fifa22/player/julius-eskesen/5285,62,bronze-nr,""SA,nderjyskE"",DEN 1,Dinamarca,69,50,60,67,54,59"
17703,rasmus sjostedt,5286,https://www.futwiz.com/en/fifa22/player/rasmus-sjostedt/5286,62,bronze-nr,Kalmar FF,SWE 1,Suecia,71,37,55,56,59,72
17704,cristopher varela,5287,https://www.futwiz.com/en/fifa22/player/cristopher-varela/5287,62,libertadores,Deportivo Tachira FC,CON1,Venezuela,64,59,56,63,33,60
17705,franco fluckiger,5288,https://www.futwiz.com/en/fifa22/player/franco-fluckiger/5288,62,bronze-nr,TA 1/4 rkgA 1/4 cA 1/4  MA 1/4 nchen,GER 3,Alemania,64,62,59,63,44,61
17706,brennan dickenson,5289,https://www.futwiz.com/en/fifa22/player/brennan-dickenson/5289,62,bronze-nr,Carlisle United,ENG 4,Inglaterra,80,58,57,63,56,69
17707,maurits kjaergaard,5290,https://www.futwiz.com/en/fifa22/player/maurits-kjaergaard/5290,62,bronze-nr,RB Salzburg,AUT 1,Dinamarca,71,58,59,62,57,68
17708,liu yang,5291,https://www.futwiz.com/en/fifa22/player/liu-yang/5291,62,bronze-nr,Shijiazhuang Ever Bright F.C.,CHN 1,RP China,59,36,50,53,59,73
17709,justin amaluzor,5292,https://www.futwiz.com/en/fifa22/player/justin-amaluzor/5292,62,bronze,Motherwell,SCO 1,Inglaterra,89,49,53,63,41,70
17710,ramon sosa,5293,https://www.futwiz.com/en/fifa22/player/ramon-sosa/5293,62,libertadores,Olimpia AsunciA3n,CON1,Paraguay,74,52,56,62,48,58
17711,wang jie,5294,https://www.futwiz.com/en/fifa22/player/wang-jie/5294,62,bronze-nr,Changchun Yatai FC,CHN 1,RP China,50,44,41,51,60,74
17712,piotr starzynski,5295,https://www.futwiz.com/en/fifa22/player/piotr-starzynski/5295,62,bronze-nr,WisAa KrakA3w,POL 1,Polonia,82,50,57,63,31,53
17713,relu,5296,https://www.futwiz.com/en/fifa22/player/relu/5296,62,bronze-nr,Levante UD,ESP 1,España,53,46,59,56,61,59
17714,asen chandarov,5297,https://www.futwiz.com/en/fifa22/player/asen-chandarov/5297,62,bronze-nr,Academica Clinceni,ROM 1,Bulgaria,68,58,61,62,39,59
17715,frederik winther,5298,https://www.futwiz.com/en/fifa22/player/frederik-winther/5298,62,bronze-nr,FC Augsburg,GER 1,Dinamarca,58,31,50,58,62,62
17716,sorin serban,5299,https://www.futwiz.com/en/fifa22/player/sorin-serban/5299,62,bronze,FCSB,ROM 1,Rumania,83,44,50,54,57,64
17717,salem abdullah,5300,https://www.futwiz.com/en/fifa22/player/salem-abdullah/5300,62,bronze-nr,Al Ain FC,UAE 1,Emiratos AU,74,30,50,57,57,64
17718,regan charles-cook,5301,https://www.futwiz.com/en/fifa22/player/regan-charles-cook/5301,62,bronze,Ross County,SCO 1,Granada,86,53,57,65,53,67
17719,ben garratt,5302,https://www.futwiz.com/en/fifa22/player/ben-garratt/5302,62,bronze-nr,Burton Albion,ENG 4,Inglaterra,65,58,58,66,50,61
17720,david bumberger,5303,https://www.futwiz.com/en/fifa22/player/david-bumberger/5303,62,bronze-nr,Altach,AUT 1,Austria,63,27,42,47,62,66
17721,choi jung won,5304,https://www.futwiz.com/en/fifa22/player/choi-jung-won/5304,62,bronze-nr,Suwon Bluewings,KOR 1,Rep. Corea,60,44,52,57,61,71
17722,zhang chong,5305,https://www.futwiz.com/en/fifa22/player/zhang-chong/5305,62,bronze-nr,Dalian Professional,CHN 1,RP China,62,61,64,60,55,61
17723,marko gajic,5306,https://www.futwiz.com/en/fifa22/player/marko-gajic/5306,62,bronze,FC U Craiova,ROM 1,Serbia,57,31,48,42,60,77
17724,daniel sandy,5307,https://www.futwiz.com/en/fifa22/player/daniel-sandy/5307,62,sudamericana,Jorge Wilstermann,ARG 1,Bolivia,60,62,60,61,31,62
17725,timothy fayulu,5308,https://www.futwiz.com/en/fifa22/player/timothy-fayulu/5308,62,bronze-nr,FC Sion,CHE 1,Suiza,65,63,59,64,25,59
17726,alkain,5309,https://www.futwiz.com/en/fifa22/player/alkain/5309,62,bronze,Real Sociedad B,ESP 2,España,75,62,54,65,24,48
17727,raid al ghamdi,5310,https://www.futwiz.com/en/fifa22/player/raid-al-ghamdi/5310,62,bronze-nr,Al Raed,SAU 1,Arabia S.,75,61,56,63,38,64
17728,nicolae musat,5311,https://www.futwiz.com/en/fifa22/player/nicolae-musat/5311,62,bronze,FC ArgeE,ROM 1,Rumania,66,41,63,48,59,62
17729,jonatan kotzke,5312,https://www.futwiz.com/en/fifa22/player/jonatan-kotzke/5312,62,bronze,FC Ingolstadt 04,GER 3,Alemania,66,45,55,55,62,72
17730,javi hernandez,5313,https://www.futwiz.com/en/fifa22/player/javi-hernandez/5313,62,bronze-nr,Real Zaragoza,ESP 2,España,61,30,41,50,62,64
17731,tobias dombrowa,5314,https://www.futwiz.com/en/fifa22/player/tobias-dombrowa/5314,62,bronze-nr,SV Meppen,GER 3,Alemania,72,60,59,66,25,41
17732,hwang mun ki,5315,https://www.futwiz.com/en/fifa22/player/hwang-mun-ki/5315,62,bronze,Gangwon FC,KOR 1,Rep. Corea,70,54,61,66,44,55
"17733,niels nkounkou,5316,https://www.futwiz.com/en/fifa22/player/niels-nkounkou/5316,62,bronze,""Standard LiA""""ge"",BEL 1,Francia,80,41,52,61,54,66"
17734,jeffrey de lange,5317,https://www.futwiz.com/en/fifa22/player/jeffrey-de-lange/5317,62,bronze-nr,FC Twente,NED 1,Holanda,62,60,61,63,25,60
17735,sari amro,5318,https://www.futwiz.com/en/fifa22/player/sari-amro/5318,62,bronze-nr,Abha Club,SAU 1,Arabia S.,73,47,59,55,56,69
17736,louis john,5319,https://www.futwiz.com/en/fifa22/player/louis-john/5319,62,bronze-nr,Sutton United,ENG 4,Inglaterra,65,25,41,45,61,71
17737,richard nartey,5320,https://www.futwiz.com/en/fifa22/player/richard-nartey/5320,62,bronze-nr,Mansfield Town,ENG 4,Inglaterra,64,28,44,51,62,66
17738,jan-luca schuler,5321,https://www.futwiz.com/en/fifa22/player/jan-luca-schuler/5321,62,bronze,1. FC Magdeburg,GER 3,Alemania,84,59,42,55,29,67
17739,marcel canadi,5322,https://www.futwiz.com/en/fifa22/player/marcel-canadi/5322,62,bronze-nr,SV Ried,AUT 1,Austria,73,55,61,61,36,60
17740,luis gorlich,5323,https://www.futwiz.com/en/fifa22/player/luis-gorlich/5323,62,bronze-nr,Eintracht Braunschweig,GER 3,Alemania,68,40,54,58,57,61
17741,amin sarr,5324,https://www.futwiz.com/en/fifa22/player/amin-sarr/5324,62,bronze,MjA$?llby AIF,SWE 1,Suecia,88,56,52,64,24,64
17742,connor ripley,5325,https://www.futwiz.com/en/fifa22/player/connor-ripley/5325,62,bronze-nr,Preston North End,ENG 2,Inglaterra,63,62,62,64,27,60
17743,felix nmecha,5326,https://www.futwiz.com/en/fifa22/player/felix-nmecha/5326,62,bronze,VfL Wolfsburg,GER 1,Inglaterra,73,54,61,63,45,59
17744,christian kinsombi,5327,https://www.futwiz.com/en/fifa22/player/christian-kinsombi/5327,62,bronze-nr,SV Sandhausen,GER 3,Alemania,82,42,56,65,31,58
17745,cian harries,5328,https://www.futwiz.com/en/fifa22/player/cian-harries/5328,62,bronze-nr,Bristol Rovers,ENG 4,Gales,56,26,55,56,62,64
17746,william cuesta,5329,https://www.futwiz.com/en/fifa22/player/william-cuesta/5329,62,sudamericana,Club Deportes Tolima,ARG 1,Colombia,60,59,58,61,46,68
17747,josh wright,5330,https://www.futwiz.com/en/fifa22/player/josh-wright/5330,62,bronze-nr,Crawley Town,ENG 4,Inglaterra,61,60,61,63,56,71
17748,josh eccles,5331,https://www.futwiz.com/en/fifa22/player/josh-eccles/5331,62,bronze-nr,Coventry City,ENG 2,Inglaterra,72,46,60,62,57,65
17749,fabio blanco,5332,https://www.futwiz.com/en/fifa22/player/fabio-blanco/5332,62,bronze-nr,Eintracht Frankfurt,GER 1,España,73,56,55,66,28,46
17750,john pulskamp,5333,https://www.futwiz.com/en/fifa22/player/john-pulskamp/5333,62,bronze-nr,Sporting KC,USA 1,Estados Unidos,63,60,59,62,25,62
17751,jay idzes,5334,https://www.futwiz.com/en/fifa22/player/jay-idzes/5334,62,bronze-nr,Go Ahead Eagles,NED 1,Holanda,61,46,57,55,59,66
17752,zeno ibsen rossi,5335,https://www.futwiz.com/en/fifa22/player/zeno-ibsen-rossi/5335,62,bronze,Bournemouth,ENG 2,Inglaterra,69,31,47,45,63,67
17753,marcelo palomino,5336,https://www.futwiz.com/en/fifa22/player/marcelo-palomino/5336,62,bronze,Houston Dynamo,USA 1,Estados Unidos,62,52,58,69,33,44
17754,urko gonzalez,5337,https://www.futwiz.com/en/fifa22/player/urko-gonzalez/5337,62,bronze-nr,Real Sociedad B,ESP 2,España,53,46,58,51,60,61
17755,mamadou doucoure,5338,https://www.futwiz.com/en/fifa22/player/mamadou-doucoure/5338,62,bronze-nr,Borussia Mgladbach,GER 1,Francia,63,31,49,53,62,59
17756,lautaro rinaldi,5339,https://www.futwiz.com/en/fifa22/player/lautaro-rinaldi/5339,62,bronze-nr,Aldosivi,ARG 1,Argentina,70,62,54,64,24,64
17757,andrzej trubeha,5340,https://www.futwiz.com/en/fifa22/player/andrzej-trubeha/5340,62,bronze-nr,Jagiellonia BiaAystok,POL 1,Polonia,62,62,42,59,19,60
17758,jakub bursztyn,5341,https://www.futwiz.com/en/fifa22/player/jakub-bursztyn/5341,62,bronze-nr,PogoA Szczecin,POL 1,Polonia,64,60,58,63,27,61
17759,koji toriumi,5342,https://www.futwiz.com/en/fifa22/player/koji-toriumi/5342,62,bronze-nr,Cerezo Osaka,JPN 1,Japon,60,23,43,43,63,63
17760,hirotsugu nakabayashi,5343,https://www.futwiz.com/en/fifa22/player/hirotsugu-nakabayashi/5343,62,bronze-nr,Yokohama FA*Marinos,JPN 1,Japon,63,59,66,64,22,62
17761,miguel azeez,5344,https://www.futwiz.com/en/fifa22/player/miguel-azeez/5344,62,bronze-nr,Portsmouth,ENG 4,Inglaterra,71,54,64,64,40,56
17762,park gi dong,5345,https://www.futwiz.com/en/fifa22/player/park-gi-dong/5345,62,bronze-nr,Daegu FC,KOR 1,Rep. Corea,55,59,54,57,29,72
17763,mikael boman,5346,https://www.futwiz.com/en/fifa22/player/mikael-boman/5346,62,bronze,Halmstads BK,SWE 1,Suecia,54,61,48,57,38,76
17764,corey o'keeffe,5347,https://www.futwiz.com/en/fifa22/player/corey-okeeffe/5347,62,bronze-nr,Rochdale,ENG 4,Rep. Irlanda,74,52,58,61,57,66
17765,tom sang,5348,https://www.futwiz.com/en/fifa22/player/tom-sang/5348,62,bronze-nr,Cardiff City,ENG 2,Inglaterra,65,45,53,58,59,65
17766,fredrik sjolstad,5349,https://www.futwiz.com/en/fifa22/player/fredrik-sjolstad/5349,62,bronze-nr,Molde FK,NOR 1,Noruega,70,41,56,60,58,67
17767,daiki tomii,5350,https://www.futwiz.com/en/fifa22/player/daiki-tomii/5350,62,bronze-nr,Shonan Bellmare,JPN 1,Japon,65,58,53,63,33,63
17768,adrian balan,5351,https://www.futwiz.com/en/fifa22/player/adrian-balan/5351,62,bronze,FC Rapid,ROM 1,Rumania,54,62,47,62,45,75
17769,diego guti,5352,https://www.futwiz.com/en/fifa22/player/diego-guti/5352,62,bronze-nr,UD Las Palmas,ESP 2,España,62,44,56,62,61,56
17770,danny rogers,5353,https://www.futwiz.com/en/fifa22/player/danny-rogers/5353,62,bronze-nr,Oldham Athletic,ENG 4,Rep. Irlanda,64,62,63,63,45,62
17771,nathan smith,5354,https://www.futwiz.com/en/fifa22/player/nathan-smith/5354,62,bronze-nr,Port Vale,ENG 4,Inglaterra,56,31,37,41,62,73
17772,jack mcmillan,5355,https://www.futwiz.com/en/fifa22/player/jack-mcmillan/5355,62,bronze-nr,Livingston,SCO 1,Escocia,67,33,49,56,58,66
17773,choi jong hoan,5356,https://www.futwiz.com/en/fifa22/player/choi-jong-hoan/5356,62,bronze-nr,Suwon FC,KOR 1,Rep. Corea,63,47,59,61,56,70
17774,vincent gembalies,4449,https://www.futwiz.com/en/fifa22/player/vincent-gembalies/4449,62,bronze,MSV Duisburg,GER 3,Alemania,73,27,41,47,59,78
17775,abdullah al jadani,4450,https://www.futwiz.com/en/fifa22/player/abdullah-al-jadani/4450,62,bronze-nr,Al Hilal,SAU 1,Arabia S.,65,58,57,64,49,60
17776,rhys oates,4451,https://www.futwiz.com/en/fifa22/player/rhys-oates/4451,62,bronze-nr,Mansfield Town,ENG 4,Inglaterra,73,62,51,62,34,67
17777,marcin grabowski,4452,https://www.futwiz.com/en/fifa22/player/marcin-grabowski/4452,62,bronze,Bruk-Bet Termalica Nieciecza,POL 1,Polonia,79,32,51,60,58,60
17778,percy liza,4453,https://www.futwiz.com/en/fifa22/player/percy-liza/4453,62,libertadores,Club Sporting Cristal,CON1,Peru,73,61,58,67,39,59
