Nombre,IdFutwiz,Enlace,Media,Calidad,Ritmo,Tiro,Pase,Regate,Defensa,Fisico
Moctar Sidi El Hacen,11069,https://www.futwiz.com/en/fifa22/player/moctar-sidi-el-hacen/11069,68,silver,55,60,58,64,66,79
Arial Mendy,11070,https://www.futwiz.com/en/fifa22/player/arial-mendy/11070,68,silver-nr,79,34,62,59,62,70
Ilhan Parlak,11071,https://www.futwiz.com/en/fifa22/player/ilhan-parlak/11071,68,silver-nr,62,70,65,65,27,66
Sam Hutchinson,11072,https://www.futwiz.com/en/fifa22/player/sam-hutchinson/11072,68,silver-nr,49,51,61,62,67,70
Rafinha,11073,https://www.futwiz.com/en/fifa22/player/rafinha/11073,68,libertadores,87,67,60,75,33,41
Fabio China,11074,https://www.futwiz.com/en/fifa22/player/fabio-china/11074,68,silver-nr,68,39,57,64,67,64
Park Chu Young,11075,https://www.futwiz.com/en/fifa22/player/park-chu-young/11075,68,silver,57,68,69,69,37,59
Amadou Dante,11076,https://www.futwiz.com/en/fifa22/player/amadou-dante/11076,68,silver-nr,83,50,56,67,63,71
Justin Meram,11077,https://www.futwiz.com/en/fifa22/player/justin-meram/11077,68,silver-nr,69,67,65,71,58,68
James Bree,11078,https://www.futwiz.com/en/fifa22/player/james-bree/11078,68,silver-nr,70,41,60,64,64,66
David Tijanic,11079,https://www.futwiz.com/en/fifa22/player/david-tijanic/11079,68,silver-nr,75,65,66,73,49,66
Fabio Gonzalez,11080,https://www.futwiz.com/en/fifa22/player/fabio-gonzalez/11080,68,silver-nr,61,55,61,63,67,66
Nico Williams,11081,https://www.futwiz.com/en/fifa22/player/nico-williams/11081,68,silver-nr,82,64,60,71,21,54
Joseph Lopy,11082,https://www.futwiz.com/en/fifa22/player/joseph-lopy/11082,68,silver-nr,68,63,61,64,64,78
Aleksandar Radovanovic,11083,https://www.futwiz.com/en/fifa22/player/aleksandar-radovanovic/11083,68,silver-nr,39,29,47,46,68,77
Georg Margreitter,11084,https://www.futwiz.com/en/fifa22/player/georg-margreitter/11084,68,silver-nr,43,24,46,42,69,69
David Goldar,11085,https://www.futwiz.com/en/fifa22/player/david-goldar/11085,68,silver-nr,55,40,58,49,66,75
Vitinho,11086,https://www.futwiz.com/en/fifa22/player/vitinho/11086,68,silver-nr,83,40,59,72,60,65
Michael Heinloth,11087,https://www.futwiz.com/en/fifa22/player/michael-heinloth/11087,68,silver-nr,71,41,55,64,62,72
Filipe Cardoso,11088,https://www.futwiz.com/en/fifa22/player/filipe-cardoso/11088,68,silver,57,46,62,62,66,78
Simon Ramirez,11089,https://www.futwiz.com/en/fifa22/player/simon-ramirez/11089,68,libertadores,71,49,61,64,65,65
Mathias Greve,11090,https://www.futwiz.com/en/fifa22/player/mathias-greve/11090,68,silver-nr,70,61,66,70,51,69
Jimmy,11091,https://www.futwiz.com/en/fifa22/player/jimmy/11091,68,silver-nr,69,45,64,67,63,64
Jeppe Andersen,11092,https://www.futwiz.com/en/fifa22/player/jeppe-andersen/11092,68,silver,71,61,65,68,61,81
Thierry Ambrose,11093,https://www.futwiz.com/en/fifa22/player/thierry-ambrose/11093,68,silver,80,65,59,70,29,67
Jakob Ankersen,11094,https://www.futwiz.com/en/fifa22/player/jakob-ankersen/11094,68,silver-nr,83,63,62,69,42,67
Oh Ban Suk,11095,https://www.futwiz.com/en/fifa22/player/oh-ban-suk/11095,68,silver-nr,35,24,37,50,70,75
Zeki Yavru,11096,https://www.futwiz.com/en/fifa22/player/zeki-yavru/11096,68,silver-nr,78,53,58,65,64,69
Amaury Escoto,11097,https://www.futwiz.com/en/fifa22/player/amaury-escoto/11097,68,silver-nr,73,66,57,69,29,62
Max Bird,11098,https://www.futwiz.com/en/fifa22/player/max-bird/11098,68,silver-nr,68,54,66,67,64,59
Mustafa Saymak,11099,https://www.futwiz.com/en/fifa22/player/mustafa-saymak/11099,68,silver-nr,71,67,66,71,46,55
Ryan Giles,11100,https://www.futwiz.com/en/fifa22/player/ryan-giles/11100,68,silver,89,55,62,68,57,63
Aleksandr Vasyutin,11101,https://www.futwiz.com/en/fifa22/player/aleksandr-vasyutin/11101,68,silver-nr,70,61,65,72,36,66
Chey Dunkley,11102,https://www.futwiz.com/en/fifa22/player/chey-dunkley/11102,68,silver-nr,52,37,42,51,68,76
Henrik Bjordal,11103,https://www.futwiz.com/en/fifa22/player/henrik-bjordal/11103,68,silver,70,61,68,69,55,79
Bafode Diakite,11104,https://www.futwiz.com/en/fifa22/player/bafode-diakite/11104,68,silver-nr,61,38,57,56,68,72
Danny Simpson,11105,https://www.futwiz.com/en/fifa22/player/danny-simpson/11105,68,silver,52,38,61,66,74,60
Andrea Carboni,11106,https://www.futwiz.com/en/fifa22/player/andrea-carboni/11106,68,silver-nr,56,28,54,61,70,64
Dzenis Burnic,11107,https://www.futwiz.com/en/fifa22/player/dzenis-burnic/11107,68,silver-nr,73,48,66,70,64,67
Leonardo Lopes,11108,https://www.futwiz.com/en/fifa22/player/leonardo-lopes/11108,68,silver-nr,79,61,66,73,62,61
Lee Evans,11109,https://www.futwiz.com/en/fifa22/player/lee-evans/11109,68,silver-nr,53,61,68,65,62,73
Eric Ocansey,11110,https://www.futwiz.com/en/fifa22/player/eric-ocansey/11110,68,silver,86,63,59,73,51,68
Ignacio Jeraldino,11111,https://www.futwiz.com/en/fifa22/player/ignacio-jeraldino/11111,68,silver-nr,66,67,47,65,27,65
Naoki Wako,11112,https://www.futwiz.com/en/fifa22/player/naoki-wako/11112,68,silver-nr,83,45,58,67,59,63
Gaetan Karlen,11113,https://www.futwiz.com/en/fifa22/player/gaetan-karlen/11113,68,silver-nr,68,66,59,65,41,72
Alex Blanco,11114,https://www.futwiz.com/en/fifa22/player/alex-blanco/11114,68,silver-nr,80,63,64,69,37,53
James Igbekeme,11115,https://www.futwiz.com/en/fifa22/player/james-igbekeme/11115,68,silver,73,57,67,70,65,80
Frederic Brillant,11116,https://www.futwiz.com/en/fifa22/player/frederic-brillant/11116,68,silver-nr,30,33,49,44,69,72
Cristo Gonzalez,11117,https://www.futwiz.com/en/fifa22/player/cristo-gonzalez/11117,68,silver-nr,75,67,63,72,39,60
Thorsten Kirschbaum,11118,https://www.futwiz.com/en/fifa22/player/thorsten-kirschbaum/11118,68,silver-nr,71,66,68,69,25,65
Franck Elimane Kanoute,11119,https://www.futwiz.com/en/fifa22/player/franck-elimane-kanoute/11119,68,silver-nr,63,58,61,69,64,74
Cristian Gutierrez,11120,https://www.futwiz.com/en/fifa22/player/cristian-gutierrez/11120,68,silver-nr,77,43,63,64,63,67
Lucas,11121,https://www.futwiz.com/en/fifa22/player/lucas/11121,68,silver-nr,40,39,49,39,68,78
Yaw Yeboah,11122,https://www.futwiz.com/en/fifa22/player/yaw-yeboah/11122,68,silver,90,61,57,73,25,52
Go Moo Yol,11123,https://www.futwiz.com/en/fifa22/player/go-moo-yol/11123,68,silver-nr,76,66,59,68,31,68
Gabriel Hachen,11124,https://www.futwiz.com/en/fifa22/player/gabriel-hachen/11124,68,libertadores,81,66,61,74,31,48
Jimmy Maurer,11125,https://www.futwiz.com/en/fifa22/player/jimmy-maurer/11125,68,silver-nr,68,66,66,69,39,72
Joan Femenias,11126,https://www.futwiz.com/en/fifa22/player/joan-femenias/11126,68,silver-nr,69,66,51,73,25,63
Mikkel Kirkeskov,11127,https://www.futwiz.com/en/fifa22/player/mikkel-kirkeskov/11127,68,silver-nr,72,50,65,66,63,75
Claudio Sepulveda,11128,https://www.futwiz.com/en/fifa22/player/claudio-sepulveda/11128,68,sudamericana,65,59,62,65,61,75
Luke Daniels,11129,https://www.futwiz.com/en/fifa22/player/luke-daniels/11129,68,silver-nr,69,64,67,75,49,64
Alexander Merkel,11130,https://www.futwiz.com/en/fifa22/player/alexander-merkel/11130,68,silver-nr,65,61,72,70,57,64
Craig Forsyth,11131,https://www.futwiz.com/en/fifa22/player/craig-forsyth/11131,68,silver-nr,54,59,63,64,68,69
Matheus Costa,11132,https://www.futwiz.com/en/fifa22/player/matheus-costa/11132,68,silver,82,29,41,51,69,72
Ryosuke Shindo,11133,https://www.futwiz.com/en/fifa22/player/ryosuke-shindo/11133,68,silver-nr,63,53,51,58,67,75
Benjamin Goller,11134,https://www.futwiz.com/en/fifa22/player/benjamin-goller/11134,68,silver-nr,81,65,59,72,52,52
Hans Nunoo Sarpei,11135,https://www.futwiz.com/en/fifa22/player/hans-nunoo-sarpei/11135,68,silver-nr,68,38,57,64,66,67
Ruan,11136,https://www.futwiz.com/en/fifa22/player/ruan/11136,68,silver,93,31,59,68,59,67
Khalid Boutaib,11137,https://www.futwiz.com/en/fifa22/player/khalid-boutaib/11137,68,silver-nr,56,68,55,65,36,73
Cory Burke,11138,https://www.futwiz.com/en/fifa22/player/cory-burke/11138,68,silver-nr,74,67,40,61,25,72
Nana Ampomah,11139,https://www.futwiz.com/en/fifa22/player/nana-ampomah/11139,68,silver-nr,82,63,60,70,41,67
Adryan,11140,https://www.futwiz.com/en/fifa22/player/adryan/11140,68,silver-nr,71,62,67,74,39,51
Charlie Wyke,11141,https://www.futwiz.com/en/fifa22/player/charlie-wyke/11141,68,silver-nr,62,68,57,65,37,79
Isaac Sackey,11142,https://www.futwiz.com/en/fifa22/player/isaac-sackey/11142,68,silver,50,58,57,58,69,82
Rodrigo Bogarin,11143,https://www.futwiz.com/en/fifa22/player/rodrigo-bogarin/11143,68,sudamericana,74,61,63,69,22,66
Jonatan Tollas Nation,11144,https://www.futwiz.com/en/fifa22/player/jonatan-tollas-nation/11144,68,silver-nr,61,33,50,52,66,76
Juan Sanchez Sotelo,11145,https://www.futwiz.com/en/fifa22/player/juan-sanchez-sotelo/11145,68,sudamericana,60,68,54,63,30,65
Adailton,11146,https://www.futwiz.com/en/fifa22/player/adailton/11146,68,silver,77,67,61,71,27,79
Jose Carvallo,11147,https://www.futwiz.com/en/fifa22/player/jose-carvallo/11147,68,libertadores,68,65,69,65,53,69
Milton Valenzuela,11148,https://www.futwiz.com/en/fifa22/player/milton-valenzuela/11148,68,silver-nr,73,44,63,68,64,68
Tatsuya Hasegawa,11149,https://www.futwiz.com/en/fifa22/player/tatsuya-hasegawa/11149,68,silver,91,59,59,73,29,49
Maximilian Thalhammer,11150,https://www.futwiz.com/en/fifa22/player/maximilian-thalhammer/11150,68,silver-nr,66,46,59,62,64,74
Javi Ros,11151,https://www.futwiz.com/en/fifa22/player/javi-ros/11151,68,silver-nr,69,64,67,64,62,72
Shu Kurata,11152,https://www.futwiz.com/en/fifa22/player/shu-kurata/11152,68,silver-nr,54,65,67,69,58,64
Ilya Shkurin,11153,https://www.futwiz.com/en/fifa22/player/ilya-shkurin/11153,68,silver-nr,74,65,56,62,34,75
Marin Leovac,11154,https://www.futwiz.com/en/fifa22/player/marin-leovac/11154,68,silver-nr,81,55,60,66,62,72
David Hubert,11155,https://www.futwiz.com/en/fifa22/player/david-hubert/11155,68,silver-nr,45,61,64,55,67,71
Nathan Thompson,11156,https://www.futwiz.com/en/fifa22/player/nathan-thompson/11156,68,silver-nr,69,38,54,62,66,79
Aboubakary Kante,11157,https://www.futwiz.com/en/fifa22/player/aboubakary-kante/11157,68,silver,90,67,56,67,23,71
Andres Vilches,11158,https://www.futwiz.com/en/fifa22/player/andres-vilches/11158,68,libertadores,68,67,53,68,21,67
Espen Ruud,11159,https://www.futwiz.com/en/fifa22/player/espen-ruud/11159,68,silver,56,64,70,65,65,72
Romain Armand,11160,https://www.futwiz.com/en/fifa22/player/romain-armand/11160,68,silver-nr,76,69,56,68,22,69
Manuel Kuttin,11161,https://www.futwiz.com/en/fifa22/player/manuel-kuttin/11161,68,silver-nr,69,66,68,69,34,65
Carlos Nieto,11162,https://www.futwiz.com/en/fifa22/player/carlos-nieto/11162,68,silver,69,56,62,63,63,78
Ahmadou Bamba Dieng,11163,https://www.futwiz.com/en/fifa22/player/ahmadou-bamba-dieng/11163,68,silver-nr,75,71,56,67,30,56
Marcel Correia,11164,https://www.futwiz.com/en/fifa22/player/marcel-correia/11164,68,silver-nr,57,38,61,63,67,64
Jacob Christensen,11165,https://www.futwiz.com/en/fifa22/player/jacob-christensen/11165,68,silver-nr,70,56,67,69,65,70
Sonny Stevens,11166,https://www.futwiz.com/en/fifa22/player/sonny-stevens/11166,68,silver-nr,67,67,59,67,37,68
Cristian Insaurralde,11167,https://www.futwiz.com/en/fifa22/player/cristian-insaurralde/11167,68,sudamericana,77,68,56,71,39,66
Matias Espinoza,11168,https://www.futwiz.com/en/fifa22/player/matias-espinoza/11168,68,sudamericana,76,44,59,57,64,63
Park Il Gyu,11169,https://www.futwiz.com/en/fifa22/player/park-il-gyu/11169,68,silver-nr,71,54,61,73,40,71
Joaquin Torres,11170,https://www.futwiz.com/en/fifa22/player/joaquin-torres/11170,68,silver,85,59,61,76,35,52
Monchu,11171,https://www.futwiz.com/en/fifa22/player/monchu/11171,68,silver-nr,70,62,68,69,64,65
Taiyo Koga,11172,https://www.futwiz.com/en/fifa22/player/taiyo-koga/11172,68,silver-nr,74,35,55,62,65,71
Pietro Pellegri,11173,https://www.futwiz.com/en/fifa22/player/pietro-pellegri/11173,68,silver-nr,69,67,55,66,21,63
Wes Harding,11174,https://www.futwiz.com/en/fifa22/player/wes-harding/11174,68,silver,75,40,53,60,64,77
Romario Benzar,11175,https://www.futwiz.com/en/fifa22/player/romario-benzar/11175,68,silver-nr,75,54,65,63,67,66
Axel Bamba,11176,https://www.futwiz.com/en/fifa22/player/axel-bamba/11176,68,silver,76,33,51,55,67,77
Daniel Lovitz,11177,https://www.futwiz.com/en/fifa22/player/daniel-lovitz/11177,68,silver-nr,71,53,61,62,63,71
Jhon Freddy Pajoy,11178,https://www.futwiz.com/en/fifa22/player/jhon-freddy-pajoy/11178,68,libertadores,81,62,64,71,29,54
Pedro Augusto,11179,https://www.futwiz.com/en/fifa22/player/pedro-augusto/11179,68,silver-nr,63,43,61,62,66,69
Ayase Ueda,11180,https://www.futwiz.com/en/fifa22/player/ayase-ueda/11180,68,silver,83,67,53,64,27,71
Xavier Kouassi,11181,https://www.futwiz.com/en/fifa22/player/xavier-kouassi/11181,68,silver-nr,70,51,61,67,64,74
Michael Obafemi,11182,https://www.futwiz.com/en/fifa22/player/michael-obafemi/11182,68,silver-nr,81,66,56,70,23,64
Yoshifumi Kashiwa,11183,https://www.futwiz.com/en/fifa22/player/yoshifumi-kashiwa/11183,68,silver-nr,82,64,62,69,44,52
Alex Lopez,11184,https://www.futwiz.com/en/fifa22/player/alex-lopez/11184,68,silver-nr,63,57,67,67,58,56
Ivan Zlobin,11185,https://www.futwiz.com/en/fifa22/player/ivan-zlobin/11185,68,silver-nr,66,66,61,68,29,67
Simone Bastoni,11186,https://www.futwiz.com/en/fifa22/player/simone-bastoni/11186,68,silver-nr,64,54,67,68,65,60
Vladan Kovacevic,11187,https://www.futwiz.com/en/fifa22/player/vladan-kovacevic/11187,68,silver-nr,72,64,68,72,37,69
Oscar Whalley,11188,https://www.futwiz.com/en/fifa22/player/oscar-whalley/11188,68,silver-nr,68,67,69,70,42,65
Johan Kappelhof,11189,https://www.futwiz.com/en/fifa22/player/johan-kappelhof/11189,68,silver-nr,61,38,59,62,68,69
Han-Noah Massengo,11190,https://www.futwiz.com/en/fifa22/player/han-noah-massengo/11190,68,silver-nr,71,47,63,70,65,63
Alex Corredera,11191,https://www.futwiz.com/en/fifa22/player/alex-corredera/11191,68,silver-nr,68,61,69,69,52,66
Ethan Ampadu,11192,https://www.futwiz.com/en/fifa22/player/ethan-ampadu/11192,68,silver-nr,61,30,55,62,68,67
Gabriel Vasvari,11193,https://www.futwiz.com/en/fifa22/player/gabriel-vasvari/11193,68,silver-nr,57,60,64,61,64,69
Daouda Karamoko Bamba,11194,https://www.futwiz.com/en/fifa22/player/daouda-karamoko-bamba/11194,68,silver,86,67,54,68,27,70
Liam Palmer,11195,https://www.futwiz.com/en/fifa22/player/liam-palmer/11195,68,silver,75,58,64,64,63,75
Andreas Beck,11196,https://www.futwiz.com/en/fifa22/player/andreas-beck/11196,68,silver-nr,64,45,63,63,69,70
Steve Rouiller,11197,https://www.futwiz.com/en/fifa22/player/steve-rouiller/11197,68,silver-nr,52,27,47,52,68,77
Everton Luiz,11198,https://www.futwiz.com/en/fifa22/player/everton-luiz/11198,68,silver-nr,48,55,65,67,67,66
Leonel Gonzalez,11199,https://www.futwiz.com/en/fifa22/player/leonel-gonzalez/11199,68,silver-nr,73,43,56,63,66,77
Danny Wilson,11200,https://www.futwiz.com/en/fifa22/player/danny-wilson/11200,68,silver,47,39,53,58,67,81
Donovan Pines,11201,https://www.futwiz.com/en/fifa22/player/donovan-pines/11201,68,silver,71,22,39,45,69,77
Andres Mehring,11202,https://www.futwiz.com/en/fifa22/player/andres-mehring/11202,68,silver-nr,67,65,66,67,47,69
Billy Arce,11203,https://www.futwiz.com/en/fifa22/player/billy-arce/11203,68,libertadores,75,69,63,68,34,56
Yoon Bo Sang,11204,https://www.futwiz.com/en/fifa22/player/yoon-bo-sang/11204,68,silver-nr,67,66,63,72,29,65
Paris Adot,11205,https://www.futwiz.com/en/fifa22/player/paris-adot/11205,68,silver-nr,75,57,62,64,62,72
Asger Sorensen,11206,https://www.futwiz.com/en/fifa22/player/asger-sorensen/11206,68,silver-nr,58,42,57,58,69,71
Marcelo Silva,11207,https://www.futwiz.com/en/fifa22/player/marcelo-silva/11207,68,silver,32,35,50,51,65,80
Jukka Raitala,11208,https://www.futwiz.com/en/fifa22/player/jukka-raitala/11208,68,silver,59,47,65,64,66,74
Ryotaro Meshino,11209,https://www.futwiz.com/en/fifa22/player/ryotaro-meshino/11209,68,silver-nr,72,67,62,70,21,55
Antonin,11210,https://www.futwiz.com/en/fifa22/player/antonin/11210,68,silver-nr,80,68,56,69,23,56
Ivan Runje,11211,https://www.futwiz.com/en/fifa22/player/ivan-runje/11211,68,silver,41,25,49,45,68,78
Gaston Gil Romero,11212,https://www.futwiz.com/en/fifa22/player/gaston-gil-romero/11212,68,silver-nr,68,53,60,64,65,73
Maarten Paes,11213,https://www.futwiz.com/en/fifa22/player/maarten-paes/11213,68,silver-nr,68,64,66,69,31,67
Mads Bech Sorensen,11214,https://www.futwiz.com/en/fifa22/player/mads-bech-sorensen/11214,68,silver-nr,56,34,51,57,69,71
Alvaro Brun,11215,https://www.futwiz.com/en/fifa22/player/alvaro-brun/11215,68,sudamericana,59,58,61,64,61,65
Lars Veldwijk,11216,https://www.futwiz.com/en/fifa22/player/lars-veldwijk/11216,68,silver,51,67,52,61,32,76
Rubio Rubin,11217,https://www.futwiz.com/en/fifa22/player/rubio-rubin/11217,68,silver-nr,74,67,61,69,28,67
Emmanuel Ntim,11218,https://www.futwiz.com/en/fifa22/player/emmanuel-ntim/11218,68,silver,79,25,53,55,69,71
Giannelli Imbula,11219,https://www.futwiz.com/en/fifa22/player/giannelli-imbula/11219,68,silver-nr,69,59,69,74,58,61
Ivan Azon,11220,https://www.futwiz.com/en/fifa22/player/ivan-azon/11220,68,silver,63,68,52,63,36,80
Amari'i Bell,11221,https://www.futwiz.com/en/fifa22/player/amarii-bell/11221,68,silver-nr,77,49,57,64,63,67
Timothee Pembele,11222,https://www.futwiz.com/en/fifa22/player/timothee-pembele/11222,68,silver,85,46,61,69,63,61
Michal Nalepa,11223,https://www.futwiz.com/en/fifa22/player/michal-nalepa/11223,68,silver,46,42,48,50,67,82
Pol Lozano,11224,https://www.futwiz.com/en/fifa22/player/pol-lozano/11224,68,silver-nr,73,54,66,68,62,69
Silvere Ganvoula,11225,https://www.futwiz.com/en/fifa22/player/silvere-ganvoula/11225,68,silver-nr,81,67,50,60,26,73
Mateusz Szwoch,11226,https://www.futwiz.com/en/fifa22/player/mateusz-szwoch/11226,68,silver-nr,69,63,67,68,37,64
Lasha Dvali,11227,https://www.futwiz.com/en/fifa22/player/lasha-dvali/11227,68,silver,57,32,40,40,69,82
Jimmy Medranda,11228,https://www.futwiz.com/en/fifa22/player/jimmy-medranda/11228,68,silver,73,62,63,69,63,67
Avraam Papadopoulos,11229,https://www.futwiz.com/en/fifa22/player/avraam-papadopoulos/11229,68,silver-nr,48,52,56,57,67,72
Roberto Puncec,11230,https://www.futwiz.com/en/fifa22/player/roberto-puncec/11230,68,silver-nr,75,31,43,52,65,72
Pablo Iniguez,11231,https://www.futwiz.com/en/fifa22/player/pablo-iniguez/11231,68,silver-nr,40,42,58,61,69,67
Renzo Tesuri,11232,https://www.futwiz.com/en/fifa22/player/renzo-tesuri/11232,68,silver-nr,80,64,64,72,38,50
Brandon Soppy,11233,https://www.futwiz.com/en/fifa22/player/brandon-soppy/11233,68,silver-nr,78,39,60,65,63,71
Ronan Curtis,11234,https://www.futwiz.com/en/fifa22/player/ronan-curtis/11234,68,silver,85,63,60,67,48,76
Lukasz Tralka,11235,https://www.futwiz.com/en/fifa22/player/lukasz-tralka/11235,68,silver-nr,42,57,64,58,67,77
Rolando Aarons,11236,https://www.futwiz.com/en/fifa22/player/rolando-aarons/11236,68,silver-nr,78,62,66,71,39,53
Nicolas Tripichio,11237,https://www.futwiz.com/en/fifa22/player/nicolas-tripichio/11237,68,libertadores,78,50,63,70,61,68
Arbnor Mucolli,11238,https://www.futwiz.com/en/fifa22/player/arbnor-mucolli/11238,68,silver-nr,75,59,63,72,44,63
Gabriel Alanis,11239,https://www.futwiz.com/en/fifa22/player/gabriel-alanis/11239,68,silver-nr,72,60,65,67,52,68
Sunil Chhetri,11240,https://www.futwiz.com/en/fifa22/player/sunil-chhetri/11240,68,silver-nr,74,71,56,66,32,69
Semih Kaya,11241,https://www.futwiz.com/en/fifa22/player/semih-kaya/11241,68,silver-nr,62,38,56,56,67,73
Hiroki Miyazawa,11242,https://www.futwiz.com/en/fifa22/player/hiroki-miyazawa/11242,68,silver-nr,56,56,67,67,62,69
Pasquale Mazzocchi,11243,https://www.futwiz.com/en/fifa22/player/pasquale-mazzocchi/11243,68,silver-nr,76,56,62,67,65,70
Zhao Honglue,11244,https://www.futwiz.com/en/fifa22/player/zhao-honglue/11244,68,silver-nr,69,35,56,64,63,71
Agustin Canobbio,11245,https://www.futwiz.com/en/fifa22/player/agustin-canobbio/11245,68,sudamericana,80,59,64,70,41,52
Cristian Bonilla,11246,https://www.futwiz.com/en/fifa22/player/cristian-bonilla/11246,68,sudamericana,70,67,65,71,56,64
Mark van der Maarel,11247,https://www.futwiz.com/en/fifa22/player/mark-van-der-maarel/11247,68,silver-nr,57,38,60,60,67,69
Dani Ramirez,11248,https://www.futwiz.com/en/fifa22/player/dani-ramirez/11248,68,silver-nr,68,65,68,71,36,56
Brad Potts,11249,https://www.futwiz.com/en/fifa22/player/brad-potts/11249,68,silver-nr,72,64,66,67,58,75
Yuta Toyokawa,11250,https://www.futwiz.com/en/fifa22/player/yuta-toyokawa/11250,68,silver-nr,81,66,56,68,21,60
Benedikt Saller,11251,https://www.futwiz.com/en/fifa22/player/benedikt-saller/11251,68,silver-nr,76,53,64,66,64,66
Paulo Vinicius,11252,https://www.futwiz.com/en/fifa22/player/paulo-vinicius/11252,68,silver-nr,63,32,39,52,70,69
Saeid Ezatolahi,11253,https://www.futwiz.com/en/fifa22/player/saeid-ezatolahi/11253,68,silver-nr,60,57,60,62,66,72
Achille Anani,11254,https://www.futwiz.com/en/fifa22/player/achille-anani/11254,68,silver,90,68,55,67,26,62
Scott Fraser,11255,https://www.futwiz.com/en/fifa22/player/scott-fraser/11255,68,silver-nr,70,62,65,69,55,65
Florian Pick,11256,https://www.futwiz.com/en/fifa22/player/florian-pick/11256,68,silver-nr,84,57,61,70,29,53
Joe Ward,11257,https://www.futwiz.com/en/fifa22/player/joe-ward/11257,68,silver,84,50,62,68,57,56
Jack Simpson,11258,https://www.futwiz.com/en/fifa22/player/jack-simpson/11258,68,silver-nr,55,37,50,56,68,75
Jhon Espinoza,11259,https://www.futwiz.com/en/fifa22/player/jhon-espinoza/11259,68,silver-nr,73,40,57,62,65,69
Przemyslaw Tyton,11260,https://www.futwiz.com/en/fifa22/player/przemyslaw-tyton/11260,68,silver-nr,67,64,70,68,50,66
Andrei Cordea,11261,https://www.futwiz.com/en/fifa22/player/andrei-cordea/11261,68,silver-nr,83,63,66,69,40,63
Igor Silva,11262,https://www.futwiz.com/en/fifa22/player/igor-silva/11262,68,silver-nr,79,51,61,71,63,63
Juan Mahecha,11263,https://www.futwiz.com/en/fifa22/player/juan-mahecha/11263,68,sudamericana,55,60,68,66,66,63
Beykan Simsek,11264,https://www.futwiz.com/en/fifa22/player/beykan-simsek/11264,68,silver-nr,77,66,64,72,31,64
Gabriel Graciani,11265,https://www.futwiz.com/en/fifa22/player/gabriel-graciani/11265,68,silver,77,64,62,69,49,76
Marco Grull,11266,https://www.futwiz.com/en/fifa22/player/marco-grull/11266,68,silver,83,70,64,70,32,65
Maikel Kieftenbeld,11267,https://www.futwiz.com/en/fifa22/player/maikel-kieftenbeld/11267,68,silver,66,65,63,64,68,73
Pejino,11268,https://www.futwiz.com/en/fifa22/player/pejino/11268,68,silver-nr,71,63,64,71,36,43
Juan Cornejo,11269,https://www.futwiz.com/en/fifa22/player/juan-cornejo/11269,68,libertadores,75,57,63,64,65,69
Pablo Moreno,11270,https://www.futwiz.com/en/fifa22/player/pablo-moreno/11270,68,silver-nr,78,67,53,71,21,56
Pep Chavarria,11271,https://www.futwiz.com/en/fifa22/player/pep-chavarria/11271,68,silver-nr,81,46,62,67,59,70
Kenta Nishizawa,11272,https://www.futwiz.com/en/fifa22/player/kenta-nishizawa/11272,68,silver-nr,74,66,68,66,42,64
Elias Kachunga,11273,https://www.futwiz.com/en/fifa22/player/elias-kachunga/11273,68,silver-nr,76,67,61,68,45,72
Marcus Forss,11274,https://www.futwiz.com/en/fifa22/player/marcus-forss/11274,68,silver-nr,74,69,44,64,39,68
Per Kristian Bratveit,11275,https://www.futwiz.com/en/fifa22/player/per-kristian-bratveit/11275,68,silver-nr,67,65,72,67,45,68
Victor Lobry,11276,https://www.futwiz.com/en/fifa22/player/victor-lobry/11276,68,silver-nr,73,65,69,68,52,65
Gonzalo Abrego,11277,https://www.futwiz.com/en/fifa22/player/gonzalo-abrego/11277,68,silver-nr,64,51,66,68,58,75
Sheyi Ojo,11278,https://www.futwiz.com/en/fifa22/player/sheyi-ojo/11278,68,silver-nr,78,61,62,69,31,58
Yusuke Goto,11279,https://www.futwiz.com/en/fifa22/player/yusuke-goto/11279,68,silver,83,64,67,67,37,67
Patryk Kun,11280,https://www.futwiz.com/en/fifa22/player/patryk-kun/11280,68,silver,87,48,63,68,58,59
Seoane,11281,https://www.futwiz.com/en/fifa22/player/seoane/11281,68,silver-nr,50,55,62,59,67,72
Adrian Gonzalez,11282,https://www.futwiz.com/en/fifa22/player/adrian-gonzalez/11282,68,silver-nr,64,67,68,68,67,70
Cristian Manea,11283,https://www.futwiz.com/en/fifa22/player/cristian-manea/11283,68,silver-nr,75,48,61,62,65,72
Dogukan Sinik,11284,https://www.futwiz.com/en/fifa22/player/dogukan-sinik/11284,68,silver-nr,77,51,63,72,40,46
Selim Ay,11285,https://www.futwiz.com/en/fifa22/player/selim-ay/11285,68,silver-nr,63,42,49,48,66,77
Cristhian Paredes,11286,https://www.futwiz.com/en/fifa22/player/cristhian-paredes/11286,68,silver-nr,68,62,65,64,64,69
Martin Kobylanski,11287,https://www.futwiz.com/en/fifa22/player/martin-kobylanski/11287,68,silver-nr,71,69,68,68,38,56
Rafael Romo,11288,https://www.futwiz.com/en/fifa22/player/rafael-romo/11288,68,silver-nr,69,59,64,72,36,68
Giannis Michailidis,11289,https://www.futwiz.com/en/fifa22/player/giannis-michailidis/11289,68,silver-nr,66,50,63,60,70,67
