ID;Nombre;IdFutwiz;Enlace;Media;Calidad;Equipo;Liga;Pais;Ritmo;Tiro;Pase;Regate;Defensa;Fisico
16444;griffin yow;16046;https://www.futwiz.com/en/fc24/player/griffin-yow/16046;58;bronze-nr;KVC Westerlo;BEL 1;Estados Unidos;65;54;52;59;20;46
16445;zhang li;16045;https://www.futwiz.com/en/fc24/player/zhang-li/16045;58;bronze-nr;Changchun Yatai;CHN 1;RP China;53;48;57;59;61;60
16446;zhu ting;16044;https://www.futwiz.com/en/fc24/player/zhu-ting/16044;58;bronze-nr;Dalian Pro;CHN 1;RP China;42;50;56;60;55;63
16447;petar zovko;16043;https://www.futwiz.com/en/fc24/player/petar-zovko/16043;58;bronze-nr;Spezia;ITA 2;Bosnia-H.;55;59;60;66;21;55
16448;mustafa kourouma;16022;https://www.futwiz.com/en/fc24/player/mustafa-kourouma/16022;58;bronze;Rot-Weiss Essen;GER 3;Alemania;75;31;41;46;58;60
16449;jaiden kucharski;16021;https://www.futwiz.com/en/fc24/player/jaiden-kucharski/16021;58;bronze-nr;Sydney FC;AUS 1;Australia;75;58;47;60;34;57
16450;nishu kumar;16020;https://www.futwiz.com/en/fc24/player/nishu-kumar/16020;58;bronze;East Bengal;IND 1;India;80;45;46;52;51;61
16451;phurba lachenpa;16019;https://www.futwiz.com/en/fc24/player/phurba-lachenpa/16019;58;bronze-nr;Mumbai City FC;IND 1;India;59;58;56;59;28;57
16452;danny lafferty;16018;https://www.futwiz.com/en/fc24/player/danny-lafferty/16018;58;bronze-nr;Sligo Rovers;IRL 1;Irlanda N.;49;52;55;56;57;62
16453;alessandro lai;16017;https://www.futwiz.com/en/fc24/player/alessandro-lai/16017;58;bronze-nr;Cosenza;ITA 2;Italia;59;57;56;61;33;59
16454;qasem lajami;16016;https://www.futwiz.com/en/fc24/player/qasem-lajami/16016;58;bronze-nr;Al Fateh;SAU 1;Arabia S.;68;26;43;46;57;69
16455;wojciech laski;16015;https://www.futwiz.com/en/fc24/player/wojciech-laski/16015;58;bronze-nr;Jagiellonia;POL 1;Polonia;70;55;54;58;47;61
16456;kian leavy;16014;https://www.futwiz.com/en/fc24/player/kian-leavy/16014;58;bronze-nr;St. Pats;IRL 1;Rep. Irlanda;65;52;56;60;50;57
16457;lewis leigh;16013;https://www.futwiz.com/en/fc24/player/lewis-leigh/16013;58;bronze-nr;Preston;ENG 2;Inglaterra;64;41;57;61;53;50
16458;jakub lewicki;16012;https://www.futwiz.com/en/fc24/player/jakub-lewicki/16012;58;bronze-nr;Jagiellonia;POL 1;Polonia;64;43;56;57;52;57
16459;li hailong;16011;https://www.futwiz.com/en/fc24/player/li-hailong/16011;58;bronze-nr;Shandong Taishan;CHN 1;RP China;66;31;48;56;55;59
16460;li hong;16010;https://www.futwiz.com/en/fc24/player/li-hong/16010;58;bronze;Changchun Yatai;CHN 1;RP China;63;24;36;43;61;63
16461;frank liivak;16009;https://www.futwiz.com/en/fc24/player/frank-liivak/16009;58;bronze;Sligo Rovers;IRL 1;Estonia;63;58;53;57;33;57
16462;gustav lindgren;16008;https://www.futwiz.com/en/fc24/player/gustav-lindgren/16008;58;bronze-nr;Degerfors IF;SWE 1;Suecia;60;59;48;57;28;56
16463;filip loftesnes-bjune;16007;https://www.futwiz.com/en/fc24/player/filip-loftesnes-bjune/16007;58;bronze-nr;Sandefjord;NOR 1;Noruega;66;41;55;57;53;56
16464;jez lofthouse;16006;https://www.futwiz.com/en/fc24/player/jez-lofthouse/16006;58;bronze;Brisbane Roar;AUS 1;Australia;84;49;49;62;37;57
16465;andy lonergan;16005;https://www.futwiz.com/en/fc24/player/andy-lonergan/16005;58;bronze-nr;Everton;ENG 1;Inglaterra;56;61;47;54;40;62
16466;long wei;16004;https://www.futwiz.com/en/fc24/player/long-wei/16004;58;bronze-nr;Qingdao Hainiu;CHN 1;RP China;54;31;51;53;55;65
16467;don deedson louicius;16003;https://www.futwiz.com/en/fc24/player/don-deedson-louicius/16003;58;bronze-nr;Odense BK;DEN 1;Haiti;80;56;49;61;22;53
16468;jj lunney;16002;https://www.futwiz.com/en/fc24/player/jj-lunney/16002;58;bronze-nr;Shelbourne;IRL 1;Rep. Irlanda;53;54;56;61;55;56
16469;dennis lutke-frie;16001;https://www.futwiz.com/en/fc24/player/dennis-lutke-frie/16001;58;bronze-nr;B. Dortmund II;GER 3;Alemania;65;40;58;59;52;61
16470;maeng seong ung;16000;https://www.futwiz.com/en/fc24/player/maeng-seong-ung/16000;58;bronze-nr;Jeonbuk Hyundai;KOR 1;Rep. Corea;58;40;59;55;55;56
16471;will mannion;15999;https://www.futwiz.com/en/fc24/player/will-mannion/15999;58;bronze;Cambridge Utd;ENG 3;Inglaterra;58;56;55;57;37;58
16472;alice marques;15998;https://www.futwiz.com/en/fc24/player/alice-marques/15998;58;bronze-nr;OL;;Francia;65;43;51;56;57;59
16473;raul marte;15997;https://www.futwiz.com/en/fc24/player/raul-marte/15997;58;bronze-nr;SC Austria;AUT 1;Austria;70;48;50;62;53;47
16474;yanis massolin;15996;https://www.futwiz.com/en/fc24/player/yanis-massolin/15996;58;bronze;Clermont Foot 63;FRA 1;Francia;50;49;60;56;55;61
16475;leo matzler;15995;https://www.futwiz.com/en/fc24/player/leo-matzler/15995;58;bronze-nr;SC Austria;AUT 1;Austria;60;29;43;45;57;64
16476;noah mawene;15994;https://www.futwiz.com/en/fc24/player/noah-mawene/15994;58;bronze-nr;Preston;ENG 2;Inglaterra;68;54;58;64;45;53
16477;jerry mawihmingthanga;15993;https://www.futwiz.com/en/fc24/player/jerry-mawihmingthanga/15993;58;bronze-nr;Odisha FC;IND 1;India;81;49;54;62;27;48
16478;charlie mccann;15992;https://www.futwiz.com/en/fc24/player/charlie-mccann/15992;58;bronze-nr;Forest Green;ENG 4;Irlanda N.;70;57;62;65;55;47
16479;jason mcclelland;15991;https://www.futwiz.com/en/fc24/player/jason-mcclelland/15991;58;bronze-nr;St. Pats;IRL 1;Rep. Irlanda;63;54;56;59;52;52
16480;robbie mccourt;15990;https://www.futwiz.com/en/fc24/player/robbie-mccourt/15990;58;bronze-nr;Dundalk;IRL 1;Rep. Irlanda;45;50;56;58;58;58
16481;jordan mceneff;15989;https://www.futwiz.com/en/fc24/player/jordan-mceneff/15989;58;bronze;Derry City;IRL 1;Rep. Irlanda;62;49;57;59;42;43
16482;tom mcgill;15988;https://www.futwiz.com/en/fc24/player/tom-mcgill/15988;58;bronze-nr;Brighton;ENG 1;Canada;60;58;61;60;19;58
16483;jay mcgrath;15987;https://www.futwiz.com/en/fc24/player/jay-mcgrath/15987;58;bronze-nr;St. Pats;IRL 1;Rep. Irlanda;64;28;44;46;58;59
16484;luke mcnicholas;15986;https://www.futwiz.com/en/fc24/player/luke-mcnicholas/15986;58;bronze-nr;Wrexham AFC;ENG 4;Rep. Irlanda;62;59;56;60;28;57
16485;omar megeed;15985;https://www.futwiz.com/en/fc24/player/omar-megeed/15985;58;bronze;Hamburger SV;GER 2;Egipto;65;53;53;61;27;52
16486;matthew meier;15984;https://www.futwiz.com/en/fc24/player/matthew-meier/15984;58;bronze-nr;Hallescher FC;GER 3;Alemania;64;50;50;66;43;50
16487;paul mensah;15983;https://www.futwiz.com/en/fc24/player/paul-mensah/15983;58;bronze-nr;Blau-Weiss Linz;AUT 1;Ghana;75;52;51;62;24;46
16488;naeem mohammed;15982;https://www.futwiz.com/en/fc24/player/naeem-mohammed/15982;58;bronze;Halmstads BK;SWE 1;Ghana;82;56;42;64;24;51
16489;gavin molloy;15981;https://www.futwiz.com/en/fc24/player/gavin-molloy/15981;58;bronze-nr;Shelbourne;IRL 1;Rep. Irlanda;51;53;53;56;57;62
16490;alex monis;15980;https://www.futwiz.com/en/fc24/player/alex-monis/15980;58;bronze-nr;Chicago Fire FC;MLS;Estados Unidos;71;48;52;60;29;42
16491;bader monshi;15979;https://www.futwiz.com/en/fc24/player/bader-monshi/15979;58;bronze-nr;Damac FC;SAU 1;Arabia S.;63;44;54;60;56;62
16492;niall morahan;15978;https://www.futwiz.com/en/fc24/player/niall-morahan/15978;58;bronze-nr;Sligo Rovers;IRL 1;Rep. Irlanda;58;50;57;59;55;57
16493;andrew moran;15977;https://www.futwiz.com/en/fc24/player/andrew-moran/15977;58;bronze-nr;Blackburn Rovers;ENG 2;Rep. Irlanda;61;54;54;63;39;47
16494;liam morrison;15976;https://www.futwiz.com/en/fc24/player/liam-morrison/15976;58;bronze-nr;Wigan Athletic;ENG 3;Escocia;55;31;40;47;61;56
16495;jaly mouaddib;15975;https://www.futwiz.com/en/fc24/player/jaly-mouaddib/15975;58;bronze-nr;FC BotoEani;ROM 1;Francia;67;50;57;62;46;55
16496;jacob muir;15974;https://www.futwiz.com/en/fc24/player/jacob-muir/15974;58;bronze-nr;Perth Glory;AUS 1;Australia;53;27;45;46;56;68
16497;jamie mullins;15973;https://www.futwiz.com/en/fc24/player/jamie-mullins/15973;58;bronze-nr;Brighton;ENG 1;Rep. Irlanda;57;54;51;64;28;40
16498;cristobal munoz;15972;https://www.futwiz.com/en/fc24/player/cristobal-munoz/15972;58;gold;Audax Italiano;SUD;Chile;63;22;30;34;59;64
16499;eric n'jo;15971;https://www.futwiz.com/en/fc24/player/eric-njo/15971;58;bronze-nr;ESTAC Troyes;FRA 2;Francia;54;29;39;39;62;50
16500;halicharan narzary;15970;https://www.futwiz.com/en/fc24/player/halicharan-narzary/15970;58;bronze-nr;Bengaluru FC;IND 1;India;79;54;52;59;34;60
16501;stephan negru;15969;https://www.futwiz.com/en/fc24/player/stephan-negru/15969;58;bronze-nr;Oxford United;ENG 3;Rep. Irlanda;54;25;41;46;57;64
16502;simon nelson;15968;https://www.futwiz.com/en/fc24/player/simon-nelson/15968;58;bronze-nr;SCR Altach;AUT 1;Austria;71;28;35;43;57;67
16503;serge ngoma;15967;https://www.futwiz.com/en/fc24/player/serge-ngoma/15967;58;bronze;Red Bulls;MLS;Estados Unidos;90;47;47;62;38;57
16504;abdulaziz noor;15966;https://www.futwiz.com/en/fc24/player/abdulaziz-noor/15966;58;bronze;Al Wehda;SAU 1;Sudan;77;51;52;58;30;54
16505;runar norheim;15965;https://www.futwiz.com/en/fc24/player/runar-norheim/15965;58;bronze-nr;TromsA; IL;NOR 1;Noruega;65;48;54;63;46;45
16506;david norman jr.;15964;https://www.futwiz.com/en/fc24/player/david-norman-jr./15964;58;bronze-nr;St. Pats;IRL 1;Canada;60;40;49;53;57;63
16507;mitchy ntelo;15963;https://www.futwiz.com/en/fc24/player/mitchy-ntelo/15963;58;bronze-nr;Sp. Charleroi;BEL 1;Belgica;79;54;39;60;18;63
16508;jim o'brien;15962;https://www.futwiz.com/en/fc24/player/jim-obrien/15962;58;bronze-nr;Notts County;ENG 4;Escocia;43;57;60;59;51;63
16509;gatlin o'donkor;15961;https://www.futwiz.com/en/fc24/player/gatlin-odonkor/15961;58;bronze-nr;Oxford United;ENG 3;Inglaterra;72;58;44;61;25;62
16510;gino olguin;15960;https://www.futwiz.com/en/fc24/player/gino-olguin/15960;58;bronze-nr;Central CA3rdoba;ARG 1;Argentina;65;48;59;58;52;58
16511;nicolas-bernd oliveira;15959;https://www.futwiz.com/en/fc24/player/nicolas-bernd-oliveira/15959;58;bronze-nr;Hamburger SV;GER 2;Alemania;68;32;50;55;54;55
16512;filip olsson;15958;https://www.futwiz.com/en/fc24/player/filip-olsson/15958;58;bronze-nr;IK Sirius;SWE 1;Suecia;71;51;56;58;49;57
16513;oskar opsahl;15957;https://www.futwiz.com/en/fc24/player/oskar-opsahl/15957;58;bronze-nr;TromsA; IL;NOR 1;Noruega;73;39;51;57;52;58
16514;danilo orsi;15956;https://www.futwiz.com/en/fc24/player/danilo-orsi/15956;58;bronze-nr;Crawley Town;ENG 4;Inglaterra;73;57;46;59;24;60
16515;lorenz otto;15955;https://www.futwiz.com/en/fc24/player/lorenz-otto/15955;58;bronze-nr;SSV Ulm 1846;GER 3;Alemania;61;56;54;59;26;57
16516;tunde owolabi;15954;https://www.futwiz.com/en/fc24/player/tunde-owolabi/15954;58;bronze;Cork City;IRL 1;Belgica;82;57;41;56;34;67
16517;andrea padula;15953;https://www.futwiz.com/en/fc24/player/andrea-padula/15953;58;bronze-nr;FCU 1948;ROM 1;Italia;65;31;48;56;54;61
16518;dan panait;15952;https://www.futwiz.com/en/fc24/player/dan-panait/15952;58;bronze-nr;SC OEelul GalaEi;ROM 1;Rumania;72;25;51;56;51;60
16519;ishan pandita;15951;https://www.futwiz.com/en/fc24/player/ishan-pandita/15951;58;bronze-nr;Kerala Blasters;IND 1;India;70;57;48;56;23;62
16520;park chu young;15950;https://www.futwiz.com/en/fc24/player/park-chu-young/15950;58;bronze-nr;Ulsan Hyundai;KOR 1;Rep. Corea;43;60;60;57;35;52
16521;stefan parkes;15949;https://www.futwiz.com/en/fc24/player/stefan-parkes/15949;58;bronze-nr;Fulham;ENG 1;Inglaterra;59;35;45;53;58;62
16522;alex parsons;15948;https://www.futwiz.com/en/fc24/player/alex-parsons/15948;58;bronze-nr;Brisbane Roar;AUS 1;Australia;84;57;48;63;24;52
16523;alem pasic;15947;https://www.futwiz.com/en/fc24/player/alem-pasic/15947;58;bronze;Blau-Weiss Linz;AUT 1;Austria;63;26;32;32;59;68
16524;sebastian pasquali;15946;https://www.futwiz.com/en/fc24/player/sebastian-pasquali/15946;58;bronze-nr;Western United;AUS 1;Australia;55;49;59;62;54;55
16525;ben paton;15945;https://www.futwiz.com/en/fc24/player/ben-paton/15945;58;bronze-nr;Ross County;SPFL;Canada;69;49;54;59;53;57
16526;adam petersson;15944;https://www.futwiz.com/en/fc24/player/adam-petersson/15944;58;bronze-nr;MjA$?llby AIF;SWE 1;Suecia;64;52;54;60;54;57
16527;alexandre pierre;15943;https://www.futwiz.com/en/fc24/player/alexandre-pierre/15943;58;bronze-nr;Strasbourg;FRA 1;Haiti;59;56;62;59;19;58
16528;artur plaskowski;15942;https://www.futwiz.com/en/fc24/player/artur-plaskowski/15942;58;bronze-nr;Ruch ChorzA3w;POL 1;Polonia;60;62;39;52;22;62
16529;finlay pollock;15941;https://www.futwiz.com/en/fc24/player/finlay-pollock/15941;58;bronze-nr;Hearts;SPFL;Escocia;68;46;55;62;40;48
16530;alexandru pop;15940;https://www.futwiz.com/en/fc24/player/alexandru-pop/15940;58;bronze-nr;SC OEelul GalaEi;ROM 1;Rumania;73;59;48;59;22;61
16531;kristian popovic;15939;https://www.futwiz.com/en/fc24/player/kristian-popovic/15939;58;bronze-nr;Macarthur FC;AUS 1;Australia;67;42;53;52;55;66
16532;freddie potts;15938;https://www.futwiz.com/en/fc24/player/freddie-potts/15938;58;bronze-nr;Wycombe;ENG 3;Inglaterra;53;40;55;53;55;65
16533;jacob pryts larsen;15937;https://www.futwiz.com/en/fc24/player/jacob-pryts-larsen/15937;58;bronze-nr;Silkeborg IF;DEN 1;Dinamarca;56;55;64;59;24;58
16534;fotis pseftis;15936;https://www.futwiz.com/en/fc24/player/fotis-pseftis/15936;58;bronze-nr;FC Lugano;SUI 1;Grecia;59;56;61;60;22;58
16535;ahmed qasem;15935;https://www.futwiz.com/en/fc24/player/ahmed-qasem/15935;58;bronze-nr;IF Elfsborg;SWE 1;Suecia;69;50;54;63;34;55
16536;ghjuvanni quilichini;15934;https://www.futwiz.com/en/fc24/player/ghjuvanni-quilichini/15934;58;bronze-nr;AC Ajaccio;FRA 2;Francia;57;55;60;65;25;61
16537;abdullah radif;15933;https://www.futwiz.com/en/fc24/player/abdullah-radif/15933;58;bronze-nr;Al Hilal;SAU 1;Arabia S.;79;54;34;49;22;64
16538;tp rehenesh;15932;https://www.futwiz.com/en/fc24/player/tp-rehenesh/15932;58;bronze-nr;Jamshedpur FC;IND 1;India;57;58;56;59;39;57
16539;jan reichert;15931;https://www.futwiz.com/en/fc24/player/jan-reichert/15931;58;bronze;1. FC NA 1/4rnberg;GER 2;Alemania;61;57;58;59;29;55
16540;thomas rekdal;15930;https://www.futwiz.com/en/fc24/player/thomas-rekdal/15930;58;bronze-nr;Odds BK;NOR 1;Noruega;66;52;60;59;42;56
16541;justin rennicks;15929;https://www.futwiz.com/en/fc24/player/justin-rennicks/15929;58;bronze-nr;New England;MLS;Estados Unidos;68;58;46;55;24;56
16542;laldinliana renthlei;15928;https://www.futwiz.com/en/fc24/player/laldinliana-renthlei/15928;58;bronze-nr;Odisha FC;IND 1;India;72;27;41;50;54;68
16543;david richards;15927;https://www.futwiz.com/en/fc24/player/david-richards/15927;58;bronze-nr;St. Johnstone;SPFL;Gales;57;56;56;61;35;55
16544;alessandro riep;15926;https://www.futwiz.com/en/fc24/player/alessandro-riep/15926;58;gold;Audax Italiano;SUD;Chile;74;50;51;62;23;44
16545;alex robertson;15925;https://www.futwiz.com/en/fc24/player/alex-robertson/15925;58;bronze-nr;Portsmouth;ENG 3;Australia;64;47;57;61;50;51
16546;jack robinson;15924;https://www.futwiz.com/en/fc24/player/jack-robinson/15924;58;bronze-nr;Carlisle United;ENG 3;Inglaterra;60;26;46;50;57;68
16547;zach robinson;15923;https://www.futwiz.com/en/fc24/player/zach-robinson/15923;58;bronze-nr;Dundee FC;SPFL;Inglaterra;71;56;46;60;26;59
16548;virgil draghia;15922;https://www.futwiz.com/en/fc24/player/virgil-draghia/15922;58;bronze-nr;FC Rapid 1923;ROM 1;Rumania;55;60;58;57;40;58
16549;dylan duffy;15921;https://www.futwiz.com/en/fc24/player/dylan-duffy/15921;58;bronze-nr;Lincoln City;ENG 3;Rep. Irlanda;69;52;53;60;44;58
16550;stephen duke-mckenna;15920;https://www.futwiz.com/en/fc24/player/stephen-duke-mckenna/15920;58;bronze-nr;QPR;ENG 2;Guyana;80;46;54;61;40;40
16551;olivier dumont;15919;https://www.futwiz.com/en/fc24/player/olivier-dumont/15919;58;bronze-nr;STVV;BEL 1;Belgica;60;47;62;62;51;44
16552;jordan eastham;15918;https://www.futwiz.com/en/fc24/player/jordan-eastham/15918;58;bronze-nr;Blackburn Rovers;ENG 2;Inglaterra;58;57;64;60;27;56
16553;matthieu epolo;15917;https://www.futwiz.com/en/fc24/player/matthieu-epolo/15917;58;bronze-nr;"Standard LiA""ge";BEL 1;Belgica;60;60;57;61;32;52
16554;marcelencio esajas;15916;https://www.futwiz.com/en/fc24/player/marcelencio-esajas/15916;58;bronze-nr;Almere City FC;NED 1;Holanda;70;42;57;59;54;52
16555;romain esse;15915;https://www.futwiz.com/en/fc24/player/romain-esse/15915;58;bronze;Millwall;ENG 2;Inglaterra;74;46;54;65;46;52
16556;emmanuel essiam;15914;https://www.futwiz.com/en/fc24/player/emmanuel-essiam/15914;58;bronze-nr;FC Basel 1893;SUI 1;Ghana;71;48;53;63;54;66
16557;kieron evans;15913;https://www.futwiz.com/en/fc24/player/kieron-evans/15913;58;bronze-nr;Cardiff City;ENG 2;Gales;73;52;52;60;35;50
16558;bobby faulkner;15912;https://www.futwiz.com/en/fc24/player/bobby-faulkner/15912;58;bronze-nr;Doncaster;ENG 4;Inglaterra;70;27;33;41;57;67
16559;fei yu;15911;https://www.futwiz.com/en/fc24/player/fei-yu/15911;58;bronze-nr;Dalian Pro;CHN 1;RP China;64;40;55;60;53;68
16560;feng boxuan;15910;https://www.futwiz.com/en/fc24/player/feng-boxuan/15910;58;bronze;Beijing Guoan;CHN 1;RP China;83;51;52;61;50;58
16561;gabriel fermin;15909;https://www.futwiz.com/en/fc24/player/gabriel-fermin/15909;58;gold;Puerto Cabello;SUD;Venezuela;58;63;47;53;26;59
16562;raynier fernandes;15908;https://www.futwiz.com/en/fc24/player/raynier-fernandes/15908;58;bronze-nr;FC Goa;IND 1;India;72;46;54;60;47;60
16563;marcelo fernandez;15907;https://www.futwiz.com/en/fc24/player/marcelo-fernandez/15907;58;gold;Libertad;LIB;Paraguay;62;55;49;60;19;47
16564;brahian fernandez;15906;https://www.futwiz.com/en/fc24/player/brahian-fernandez/15906;58;gold;GuaranA;SUD;Paraguay;63;54;58;62;53;56
16565;german fernandez;15905;https://www.futwiz.com/en/fc24/player/german-fernandez/15905;58;bronze-nr;R. Racing Club;ESP 2;España;56;60;54;61;30;58
16566;james finnerty;15904;https://www.futwiz.com/en/fc24/player/james-finnerty/15904;58;bronze-nr;Sligo Rovers;IRL 1;Rep. Irlanda;34;37;42;41;58;60
16567;will fitzgerald;15903;https://www.futwiz.com/en/fc24/player/will-fitzgerald/15903;58;bronze-nr;Sligo Rovers;IRL 1;Rep. Irlanda;75;48;52;59;34;55
16568;jose alfredo flores;15902;https://www.futwiz.com/en/fc24/player/jose-alfredo-flores/15902;58;gold;The Strongest;LIB;Bolivia;69;56;54;60;42;54
16569;ibrahim fofana;15901;https://www.futwiz.com/en/fc24/player/ibrahim-fofana/15901;58;bronze-nr;Amiens SC;FRA 2;C. Marfil;63;53;56;58;56;58
16570;samuel folarin;15900;https://www.futwiz.com/en/fc24/player/samuel-folarin/15900;58;bronze;Harrogate Town;ENG 4;Inglaterra;85;60;47;62;38;51
16571;adam foley;15899;https://www.futwiz.com/en/fc24/player/adam-foley/15899;58;bronze-nr;Drogheda United;IRL 1;Rep. Irlanda;70;57;49;55;37;60
16572;ian fray;15898;https://www.futwiz.com/en/fc24/player/ian-fray/15898;58;bronze;Inter Miami CF;MLS;Estados Unidos;72;28;39;51;57;62
16573;macklin freke;15897;https://www.futwiz.com/en/fc24/player/macklin-freke/15897;58;bronze-nr;Brisbane Roar;AUS 1;Australia;58;57;56;60;19;54
16574;lukas frenkert;15896;https://www.futwiz.com/en/fc24/player/lukas-frenkert/15896;58;bronze-nr;PreuAen MA 1/4nster;GER 3;Alemania;67;25;38;52;57;68
16575;gustav friberg;15895;https://www.futwiz.com/en/fc24/player/gustav-friberg/15895;58;bronze-nr;Halmstads BK;SWE 1;Suecia;68;28;45;53;54;60
16576;pascal fuchs;15894;https://www.futwiz.com/en/fc24/player/pascal-fuchs/15894;58;bronze-nr;1. FC NA 1/4rnberg;GER 2;Alemania;65;48;56;61;53;52
16577;gan rui;15893;https://www.futwiz.com/en/fc24/player/gan-rui/15893;58;bronze-nr;Rongcheng FC;CHN 1;RP China;63;48;56;54;52;64
16578;gao tianyi;15892;https://www.futwiz.com/en/fc24/player/gao-tianyi/15892;58;bronze-nr;Beijing Guoan;CHN 1;RP China;71;46;60;59;57;69
16579;gao huaze;15891;https://www.futwiz.com/en/fc24/player/gao-huaze/15891;58;bronze-nr;Tianjin JMT FC;CHN 1;RP China;73;55;51;59;49;63
16580;milton garzon;15890;https://www.futwiz.com/en/fc24/player/milton-garzon/15890;58;gold;Palmaflor;SUD;Bolivia;66;49;53;61;45;46
16581;antoine gauthier;15889;https://www.futwiz.com/en/fc24/player/antoine-gauthier/15889;58;bronze-nr;AS Saint-Atienne;FRA 2;Francia;66;55;60;62;46;54
16582;dario ndubuisi gebuhr;15888;https://www.futwiz.com/en/fc24/player/dario-ndubuisi-gebuhr/15888;58;bronze-nr;Frankfurt;GER 1;Alemania;58;29;37;41;60;61
16583;geng xiaofeng;15887;https://www.futwiz.com/en/fc24/player/geng-xiaofeng/15887;58;bronze-nr;Rongcheng FC;CHN 1;RP China;59;62;52;56;41;52
16584;lukasz gerstenstein;15886;https://www.futwiz.com/en/fc24/player/lukasz-gerstenstein/15886;58;bronze-nr;Stal Mielec;POL 1;Polonia;67;50;54;57;49;54
16585;darius ghindovean;15885;https://www.futwiz.com/en/fc24/player/darius-ghindovean/15885;58;bronze-nr;PreuAen MA 1/4nster;GER 3;Rumania;70;54;58;62;48;63
16586;ally gilchrist;15884;https://www.futwiz.com/en/fc24/player/ally-gilchrist/15884;58;bronze-nr;Cork City;IRL 1;Escocia;36;51;45;49;58;66
16587;prabhsukhan gill;15883;https://www.futwiz.com/en/fc24/player/prabhsukhan-gill/15883;58;bronze-nr;East Bengal;IND 1;India;59;58;58;60;29;58
16588;zak gilsenan;15882;https://www.futwiz.com/en/fc24/player/zak-gilsenan/15882;58;bronze-nr;Blackburn Rovers;ENG 2;Rep. Irlanda;73;44;56;64;41;42
16589;michael gluck;15881;https://www.futwiz.com/en/fc24/player/michael-gluck/15881;58;bronze;1860 MA 1/4nchen;GER 3;Austria;62;27;40;44;57;61
16590;mauro bandeira;15880;https://www.futwiz.com/en/fc24/player/mauro-bandeira/15880;58;bronze-nr;Colchester;ENG 4;Portugal;69;46;59;62;52;56
16591;archie goodwin;15879;https://www.futwiz.com/en/fc24/player/archie-goodwin/15879;58;bronze-nr;Newcastle Jets;AUS 1;Australia;67;57;43;58;24;51
16592;adam grinwis;15878;https://www.futwiz.com/en/fc24/player/adam-grinwis/15878;58;bronze-nr;Orlando City;MLS;Estados Unidos;60;54;56;59;27;57
16593;felix gschossmann;15877;https://www.futwiz.com/en/fc24/player/felix-gschossmann/15877;58;bronze-nr;Blau-Weiss Linz;AUT 1;Austria;59;57;58;59;17;56
16594;gui hong;15876;https://www.futwiz.com/en/fc24/player/gui-hong/15876;58;bronze-nr;Nantong Zhiyun FC;CHN 1;RP China;57;57;54;57;40;74
16595;max hagemoser;15875;https://www.futwiz.com/en/fc24/player/max-hagemoser/15875;58;bronze-nr;Hansa Rostock;GER 2;Alemania;59;56;58;60;24;57
16596;han seok jong;15874;https://www.futwiz.com/en/fc24/player/han-seok-jong/15874;58;bronze-nr;Suwon Samsung;KOR 1;Rep. Corea;55;45;52;56;56;64
16597;jayden harris;15873;https://www.futwiz.com/en/fc24/player/jayden-harris/15873;58;bronze-nr;Carlisle United;ENG 3;Inglaterra;66;48;53;54;54;69
16598;lucien hawryluk;15872;https://www.futwiz.com/en/fc24/player/lucien-hawryluk/15872;58;bronze-nr;SV Waldhof;GER 3;Alemania;57;60;58;58;28;57
16599;tom hendriks;15871;https://www.futwiz.com/en/fc24/player/tom-hendriks/15871;58;bronze-nr;Fortuna Sittard;NED 1;Holanda;58;59;55;56;27;57
16600;andreas hirtlreiter;15870;https://www.futwiz.com/en/fc24/player/andreas-hirtlreiter/15870;58;bronze-nr;Unterhaching;GER 3;Alemania;77;49;50;63;28;41
16601;sam hornby;15869;https://www.futwiz.com/en/fc24/player/sam-hornby/15869;58;bronze-nr;Colchester;ENG 4;Inglaterra;60;57;54;62;51;54
16602;kristoffer hoven;15868;https://www.futwiz.com/en/fc24/player/kristoffer-hoven/15868;58;bronze;Varbergs BoIS;SWE 1;Noruega;64;56;42;54;22;70
16603;sam howes;15867;https://www.futwiz.com/en/fc24/player/sam-howes/15867;58;bronze-nr;Leyton Orient;ENG 3;Inglaterra;59;57;59;60;44;57
16604;kyle hudlin;15866;https://www.futwiz.com/en/fc24/player/kyle-hudlin/15866;58;bronze-nr;Huddersfield;ENG 2;Inglaterra;63;58;46;52;25;72
16605;rhys hughes;15865;https://www.futwiz.com/en/fc24/player/rhys-hughes/15865;58;bronze-nr;Tranmere Rovers;ENG 4;Gales;66;55;57;58;46;54
16606;alex hunt;15864;https://www.futwiz.com/en/fc24/player/alex-hunt/15864;58;bronze;Grimsby Town;ENG 4;Inglaterra;70;54;54;64;52;43
16607;mackenzie hunt;15863;https://www.futwiz.com/en/fc24/player/mackenzie-hunt/15863;58;bronze-nr;Everton;ENG 1;Inglaterra;66;49;56;57;53;59
16608;hwang hyun soo;15862;https://www.futwiz.com/en/fc24/player/hwang-hyun-soo/15862;58;bronze-nr;FC Seoul;KOR 1;Rep. Corea;70;44;34;40;55;63
16609;dragos iancu;15861;https://www.futwiz.com/en/fc24/player/dragos-iancu/15861;58;bronze-nr;FC Hermannstadt;ROM 1;Rumania;73;53;53;58;50;51
16610;im dong hyuk;15860;https://www.futwiz.com/en/fc24/player/im-dong-hyuk/15860;58;bronze-nr;Jeju United;KOR 1;Rep. Corea;49;23;34;32;58;69
